,Structure Abbreviation,Index,Voxel Number,Mean intensity
136,n8_L,137.0,69,0.20675584803456845
137,n7_L,138.0,1,0.16804808378219604
138,lfp_L,139.0,11,0.24078876728361304
139,mlf_ts_L,140.0,757,0.17624756118068607
140,sc_L,141.0,369,0.11443529767678359
141,ml_L,142.0,94,0.28985272680825375
142,vsc_L,143.0,669,0.2737325125211023
143,mcp_L,144.0,918,0.237224624007291
144,scp_L,145.0,372,0.2796891054078456
145,icp_oc_tz_L,146.0,282,0.1940401959239591
146,cbw_L,147.0,3644,0.22908079687968044
147,LV_L,148.0,3229,0.2539886110945359
148,A25_L,149.0,213,0.2897363347241856
149,das_L,150.0,0,
150,Post_L,151.0,296,0.3191243807810384
151,4V_L,152.0,413,0.2210827688472323
152,MiTg_L,153.0,452,0.2948863702471805
153,PT_L,154.0,37,0.2506397386660447
154,LDVL_L,155.0,63,0.31019047139182926
155,LP_L,156.0,92,0.29995563010806625
156,Athal_L,157.0,356,0.2963447914029775
157,RMC_L,158.0,64,0.2945846535731107
158,PaR_L,159.0,0,
159,RR_L,160.0,245,0.29872121470315116
160,CSF_L,161.0,168,0.2655760431107843
161,IRN_L,162.0,792,0.18902333221878065
162,PHD_PaMP_Post_and_LatHy_L,163.0,611,0.3019728761794329
163,PR_p3Tg_L_L,164.0,37,0.2899412790665755
164,PVG_L,165.0,51,0.30891703945748944
165,BLA_L,166.0,941,0.2982135864170654
166,A24a_R,1001.0,926,0.2883797436067533
167,A24aPrime_R,1002.0,383,0.2732909908007548
168,A24b_R,1003.0,1025,0.2896232904457464
169,A24bPrime_R,1004.0,218,0.3160640683640307
170,A29a_R,1005.0,225,0.2982438740465376
171,A29b_R,1006.0,106,0.3534922661646357
172,A29c_R,1007.0,550,0.3217470672455701
173,A30_R,1008.0,1537,0.3626263057358597
174,A32_R,1009.0,1361,0.29193335421202726
175,Au1_R,1010.0,708,0.36778002672192067
176,AuD_R,1011.0,866,0.37404383123609264
177,AuV_R,1012.0,686,0.3571281708972447
178,DLO_R,1013.0,365,0.28273408229220404
179,Fr3_R,1014.0,334,0.3119035868230694
180,FrA_R,1015.0,3530,0.3007428441186127
181,Ins_R,1016.0,3904,0.2952576337351662
182,LO_R,1017.0,1733,0.2845199828074285
183,LPtA_R,1018.0,73,0.38458992438773587
184,M1_R,1019.0,3498,0.3248297864834263
185,M2_R,1020.0,3303,0.3101877408937328
186,MO_R,1021.0,902,0.2962266820794727
187,MPtA_R,1022.0,223,0.39191878456705886
188,PtPR_R,1023.0,6,0.3880070100227992
189,S1_R,1024.0,337,0.38237185603787
190,S1BF_R,1025.0,5118,0.3733480777001884
191,S1DZ_R,1026.0,635,0.3798575594669252
192,S1FL_R,1027.0,1663,0.36643397532094335
193,S1HL_R,1028.0,1267,0.36001710003005205
194,S1J_R,1029.0,1398,0.3293698886262842
195,S1Sh_R,1030.0,28,0.3858075024826186
196,S1Tr_R,1031.0,276,0.3857675431215245
197,S1ULp_R,1032.0,2275,0.3483180569292425
198,S2_R,1033.0,2954,0.3309064395486118
199,TeA_R,1034.0,1548,0.37204064375862905
200,V1_R,1035.0,358,0.3859546426787723
201,V1B_R,1036.0,1163,0.37689962489842754
202,V1M_R,1037.0,2396,0.36127459234519177
203,V2L_R,1038.0,1363,0.36717793170529434
204,V2ML_R,1039.0,632,0.40340941038595723
205,V2MM_R,1040.0,961,0.3976307173456287
206,VO_R,1041.0,761,0.2828795755387292
207,CEnt_R,1042.0,2665,0.3191037555558932
208,DIEnt_R,1043.0,611,0.32808482590849386
209,DLEnt_R,1044.0,1285,0.34135487117887936
210,MEnt_R,1045.0,293,0.3320240357019795
211,VIEnt_R,1046.0,587,0.3195617502044372
212,Cl_R,1047.0,80,0.28106786496937275
213,DCl_R,1048.0,1,0.30376914143562317
214,PLCo_R,1049.0,837,0.2269274398123705
215,VCl_R,1050.0,45,0.29516486061943903
216,Hc_R,1051.0,13788,0.3049285106981254
217,DTT_R,1052.0,177,0.2804467448238599
218,Ect_R,1053.0,1051,0.35966401390525754
219,PaS_R,1054.0,647,0.2963301510286663
220,PRh_R,1055.0,772,0.3392023142424793
221,PrS_R,1056.0,55,0.2956030772490935
222,Pir_R,1057.0,29272,0.2926044582517705
223,APir_R,1058.0,96,0.301254164117078
224,Hyp_R,1059.0,5460,0.2896645545945827
225,Pre_Tel_R,1060.0,3298,0.2802599321513139
226,Sthal_R,1061.0,275,0.3039865815639496
227,SPT_R,1062.0,3817,0.28715860106310576
228,GP_R,1063.0,922,0.304493916865414
229,CPu_R,1064.0,10717,0.2893168269458898
230,Amy_R,1065.0,6562,0.27025392849801044
231,Acb_R,1066.0,2089,0.2835424892165662
232,BNst_R,1067.0,319,0.317490193023577
233,Vpal_R,1068.0,1121,0.31187887818126353
234,PAG_R,1069.0,4061,0.2997040940942626
235,APT_R,1154.0,41,0.24245162453593277
236,VTA_R,1071.0,104,0.304677175787779
237,Thal_R_R,1072.0,5781,0.2882956152482519
238,VT_R,1073.0,1043,0.28614500313568664
239,LDNT_R,1074.0,162,0.2974180989427331
240,MGN_R,1075.0,266,0.2791485424552645
241,LGN_R,1076.0,489,0.2870967921120989
242,ZI_R,1077.0,878,0.28510599423853306
243,RTN_R,1078.0,1005,0.29228295243498104
244,Sub_PP_R,1079.0,149,0.29932176526760895
245,DpMe_R,1080.0,1494,0.29779773032968465
246,SC_R,1081.0,4327,0.29225854458244743
247,IC_R,1082.0,2654,0.3070045773672626
248,SN_R,1083.0,550,0.28763124533674933
249,RPC_R,1084.0,62,0.3070744557246085
250,MRN_R,1085.0,2026,0.2979953334706322
251,RI_R,1086.0,164,0.3098805759374688
252,Cn_R,1087.0,249,0.30533711917429085
253,PrCn_R,1088.0,306,0.28932646506167703
254,BS_R_R,1089.0,3259,0.2349925886218937
255,Iped_R,1090.0,77,0.3420120286090033
256,Cb_1_10_R,1091.0,24613,0.2640149566810219
257,Den_R,1092.0,197,0.2947669323477043
258,Int_R,1093.0,229,0.28005140349594265
259,FasDL_R,1094.0,1,0.2919165790081024
260,FasMed_R,1095.0,552,0.26182446920353436
261,Vll_R,1096.0,16,0.24400260392576456
262,ParB_R,1097.0,221,0.3242444596948667
263,KF_R,1098.0,412,0.298631639626709
264,PCRt_R,1099.0,2491,0.24999048392464482
265,CG_R,1100.0,1353,0.2524425994111975
266,Su5_R,1101.0,145,0.3067531232176156
267,m5_R,1102.0,47,0.27125526679323075
268,5N_R,1103.0,118,0.30330739107172366
269,PnC_R,1104.0,2764,0.2881927379931279
270,Raph_R,1105.0,148,0.3092155594479393
271,Pr5_R,1106.0,466,0.28212033352882565
272,DTg_R,1107.0,1058,0.30549347197851745
273,Tg_R,1108.0,1,0.24450717866420746
274,CoN_R,1109.0,294,0.25922869229499174
275,Pn_R,1110.0,405,0.2544991700093687
276,RTg_R,1111.0,180,0.2643084024389585
277,Oliv_R,1112.0,793,0.21117790011409554
278,PnRt_R,1113.0,1355,0.2571575003026596
279,Sp5_R,1114.0,1390,0.17330797867541262
280,Ve_R,1115.0,1927,0.26076487398048603
281,Gi_R,1116.0,4289,0.1756249862241214
282,Cu_R,1117.0,304,0.2061459871597196
283,ac_R,1118.0,209,0.26138049656409396
284,ot_R,1119.0,984,0.22145246142877373
285,fi_R,1120.0,991,0.26550466861993105
286,cc_R,1121.0,8051,0.2745332837830329
287,fx_R,1122.0,40,0.2782633058726788
288,st_R,1123.0,446,0.27773762541100583
289,cg_R,1124.0,395,0.29264669267437127
290,lo_R,1125.0,375,0.25566079166531563
291,vhc_R,1126.0,19,0.2754558850275843
292,ic_R,1127.0,1586,0.27782670893291805
293,fr_R,1128.0,0,
294,sm_R,1129.0,44,0.23582322065803138
295,mt_R,1130.0,0,
296,pc_R,1131.0,14,0.29085529914924074
297,bsc_R,1132.0,7,0.27021112186568125
298,cp_R,1133.0,1052,0.27226811689908964
299,ll_R,1134.0,455,0.2775703679238047
300,sp5_R,1135.0,986,0.21117069235951857
301,py_R,1136.0,408,0.14937424240633845
302,n8_R,1137.0,93,0.2393201394106752
303,n7_R,1138.0,1,0.2422521561384201
304,lfp_R,1139.0,10,0.2309672325849533
305,mlf_ts_R,1140.0,648,0.1721499800613081
306,sc_R,1141.0,428,0.12558114111736834
307,ml_R,1142.0,85,0.28835246878511767
308,vsc_R,1143.0,679,0.2868333311644499
309,mcp_R,1144.0,881,0.2506972873978799
310,scp_R,1145.0,363,0.28124837179157686
311,icp_oc_tz_R,1146.0,290,0.23540579627813965
312,cbw_R,1147.0,3149,0.24541424198751036
313,LV_R,1148.0,3439,0.26129431873083325
314,A25_R,1149.0,186,0.29617594142434417
315,das_R,1150.0,0,
316,Post_R,1151.0,247,0.30363722688514694
317,4V_R,1152.0,388,0.23506553058234073
318,MiTg_R,1153.0,465,0.2950831885299375
319,APT_R,1154.0,41,0.24245162453593277
320,LDVL_R,1155.0,111,0.30702677758427355
321,LP_R,1156.0,118,0.3023723079744032
322,AThal_R,1157.0,366,0.30088498036229544
323,RMC_R,1158.0,59,0.2843383522862095
324,PaR_R,1159.0,0,
325,RR_R,1160.0,250,0.2992596654891968
326,CSF_R,1161.0,144,0.27584725425630396
327,IRN_R,1162.0,911,0.21873631296448337
328,PHD_PaMP_Post_and_LatHy_R,1163.0,782,0.29887160066219853
329,PR_p3Tg_L_R,1164.0,33,0.2936621976621223
330,PVG_R,1165.0,24,0.2994800917804241
331,BLA_R,,0,
