,Structure Abbreviation,Index,Voxel Number,Mean intensity
117,ac_L,118.0,140,0.10083070615572588
118,ot_L,119.0,946,0.09683836331634327
119,fi_L,120.0,890,0.10427318292805988
120,cc_L,121.0,7196,0.11864345051009641
121,fx_L,122.0,38,0.10557063825820621
122,st_L,123.0,418,0.10488490200641623
123,cg_L,124.0,385,0.1401033464964334
124,lo_L,125.0,383,0.10732998900290569
125,vhc_L,126.0,13,0.10730614283910164
126,ic_L,127.0,1496,0.10665564605577744
127,fr_L,128.0,0,
128,sm_L,129.0,28,0.09259284646915537
129,mt_L,130.0,0,
130,pc_L,131.0,16,0.12036435911431909
131,bsc_L,132.0,3,0.12330557405948639
132,cp_L,133.0,1222,0.10384266089599233
133,ll_L,134.0,433,0.10509789598284087
134,sp5_L,135.0,836,0.1108016888722421
135,py_L,136.0,253,0.10526618543320258
136,n8_L,137.0,74,0.09904461751717168
137,n7_L,138.0,1,0.09819529205560684
138,lfp_L,139.0,9,0.10619629919528961
139,mlf_ts_L,140.0,587,0.11853470119252624
140,sc_L,141.0,123,0.12828889616378925
141,ml_L,142.0,96,0.10042724153026938
142,vsc_L,143.0,650,0.11074425631417678
143,mcp_L,144.0,953,0.10062813289377522
144,scp_L,145.0,310,0.112118828777344
145,icp_oc_tz_L,146.0,288,0.10728651085971957
146,cbw_L,147.0,3235,0.12401219796406615
147,LV_L,148.0,2777,0.09997291330799465
148,A25_L,149.0,176,0.10984172748232429
149,das_L,150.0,0,
150,Post_L,151.0,272,0.13192241175976746
151,4V_L,152.0,442,0.10595298439635141
152,MiTg_L,153.0,428,0.1130283180902773
153,PT_L,154.0,35,0.10824943397726332
154,LDVL_L,155.0,42,0.11528763671716054
155,LP_L,156.0,74,0.12345963917874
156,Athal_L,157.0,322,0.1100899310123106
157,RMC_L,158.0,58,0.11011983107390075
158,PaR_L,159.0,0,
159,RR_L,160.0,228,0.11256354246615317
160,CSF_L,161.0,162,0.12516064011710293
161,IRN_L,162.0,671,0.12987267194890406
162,PHD_PaMP_Post_and_LatHy_L,163.0,604,0.11014196490067125
163,PR_p3Tg_L_L,164.0,38,0.09865899933011908
164,PVG_L,165.0,40,0.10736478939652443
165,BLA_L,166.0,728,0.11863368041915717
166,A24a_R,1001.0,722,0.12699773454641372
167,A24aPrime_R,1002.0,329,0.1456565259754839
168,A24b_R,1003.0,845,0.1581798765169093
169,A24bPrime_R,1004.0,176,0.1918479770591313
170,A29a_R,1005.0,249,0.15547908546335726
171,A29b_R,1006.0,79,0.17481975398863417
172,A29c_R,1007.0,524,0.1735216477345533
173,A30_R,1008.0,1175,0.19540378276020923
174,A32_R,1009.0,1069,0.14537192020352696
175,Au1_R,1010.0,521,0.18161084029587582
176,AuD_R,1011.0,598,0.20630076420446702
177,AuV_R,1012.0,517,0.1720984421194868
178,DLO_R,1013.0,289,0.12548951340587908
179,Fr3_R,1014.0,282,0.14803481907814953
180,FrA_R,1015.0,2690,0.15873539288801775
181,Ins_R,1016.0,2575,0.1473872640873622
182,LO_R,1017.0,1224,0.12892395858135489
183,LPtA_R,1018.0,49,0.22561747018171815
184,M1_R,1019.0,2681,0.1958754031972092
185,M2_R,1020.0,2648,0.1941948106281707
186,MO_R,1021.0,548,0.12387334771563102
187,MPtA_R,1022.0,174,0.23459925922169084
188,PtPR_R,1023.0,4,0.24980447813868523
189,S1_R,1024.0,217,0.21515852466980984
190,S1BF_R,1025.0,3303,0.20850114410677137
191,S1DZ_R,1026.0,432,0.2116119269695547
192,S1FL_R,1027.0,1211,0.217285471869145
193,S1HL_R,1028.0,934,0.2314423449991602
194,S1J_R,1029.0,1112,0.16659974385213724
195,S1Sh_R,1030.0,21,0.23341551068283262
196,S1Tr_R,1031.0,190,0.23082461255161385
197,S1ULp_R,1032.0,1698,0.17967353138120493
198,S2_R,1033.0,1995,0.16301222646370866
199,TeA_R,1034.0,1095,0.17131505674559233
200,V1_R,1035.0,225,0.21733146766821543
201,V1B_R,1036.0,686,0.20157567259608483
202,V1M_R,1037.0,1554,0.19552231337419654
203,V2L_R,1038.0,867,0.19323274705477378
204,V2ML_R,1039.0,462,0.22082984615197945
205,V2MM_R,1040.0,650,0.20925690467541033
206,VO_R,1041.0,577,0.12208540367036799
207,CEnt_R,1042.0,2153,0.13916467095492083
208,DIEnt_R,1043.0,500,0.15276891306042673
209,DLEnt_R,1044.0,1122,0.15209577416539616
210,MEnt_R,1045.0,180,0.13813113127317694
211,VIEnt_R,1046.0,406,0.14216062050367811
212,Cl_R,1047.0,54,0.12210748882757293
213,DCl_R,1048.0,1,0.12139330804347992
214,PLCo_R,1049.0,536,0.12652141707879838
215,VCl_R,1050.0,31,0.13436219745105313
216,Hc_R,1051.0,11944,0.141382947510167
217,DTT_R,1052.0,179,0.10930583367967073
218,Ect_R,1053.0,788,0.16034798834680905
219,PaS_R,1054.0,456,0.12839437318606334
220,PRh_R,1055.0,687,0.15747070954529652
221,PrS_R,1056.0,36,0.12800582436223826
222,Pir_R,1057.0,16650,0.12625071685045242
223,APir_R,1058.0,68,0.1608691471902763
224,Hyp_R,1059.0,4933,0.12416022840472715
225,Pre_Tel_R,1060.0,2587,0.12391673994999758
226,Sthal_R,1061.0,272,0.11682926471728612
227,SPT_R,1062.0,3200,0.11815380473795813
228,GP_R,1063.0,818,0.1259074951260189
229,CPu_R,1064.0,9707,0.12679600649704903
230,Amy_R,1065.0,4435,0.1274181137354929
231,Acb_R,1066.0,1555,0.12113267194563553
232,BNst_R,1067.0,254,0.12011051403842574
233,Vpal_R,1068.0,828,0.13314714002904396
234,PAG_R,1069.0,3649,0.12798634483577226
235,APT_R,1154.0,30,0.0980509073783954
236,VTA_R,1071.0,104,0.10920019752274339
237,Thal_R_R,1072.0,5226,0.10808703258214465
238,VT_R,1073.0,783,0.11549006687955381
239,LDNT_R,1074.0,148,0.12274519187977186
240,MGN_R,1075.0,214,0.11889321231674925
241,LGN_R,1076.0,396,0.12670108781318473
242,ZI_R,1077.0,837,0.10905240842874475
243,RTN_R,1078.0,838,0.1179289661152266
244,Sub_PP_R,1079.0,136,0.12154967655592105
245,DpMe_R,1080.0,1281,0.11121498134385599
246,SC_R,1081.0,3962,0.13913641097508314
247,IC_R,1082.0,2344,0.16074880687980803
248,SN_R,1083.0,526,0.11256208479007841
249,RPC_R,1084.0,47,0.11158451564768528
250,MRN_R,1085.0,1852,0.11855818686270624
251,RI_R,1086.0,149,0.11033977358133201
252,Cn_R,1087.0,264,0.12790673920376736
253,PrCn_R,1088.0,277,0.12191399111536866
254,BS_R_R,1089.0,2353,0.1151903457084692
255,Iped_R,1090.0,88,0.11142898600717838
256,Cb_1_10_R,1091.0,20982,0.14798120174621954
257,Den_R,1092.0,171,0.14423860901454735
258,Int_R,1093.0,221,0.13232280563445112
259,FasDL_R,1094.0,1,0.12812475860118866
260,FasMed_R,1095.0,503,0.1258531967492748
261,Vll_R,1096.0,14,0.12432021488036428
262,ParB_R,1097.0,206,0.1285910702229125
263,KF_R,1098.0,388,0.11892017455214692
264,PCRt_R,1099.0,2258,0.12885682175614013
265,CG_R,1100.0,1590,0.11468800990227258
266,Su5_R,1101.0,141,0.1191644752596287
267,m5_R,1102.0,47,0.11334555960716085
268,5N_R,1103.0,130,0.12029653501052123
269,PnC_R,1104.0,2462,0.11476932284607576
270,Raph_R,1105.0,149,0.11356236860656098
271,Pr5_R,1106.0,421,0.11564651600609482
272,DTg_R,1107.0,959,0.11691443437207354
273,Tg_R,1108.0,2,0.15082775801420212
274,CoN_R,1109.0,233,0.10883391453472842
275,Pn_R,1110.0,386,0.122165103930343
276,RTg_R,1111.0,150,0.10957174802819888
277,Oliv_R,1112.0,439,0.13135426708736833
278,PnRt_R,1113.0,1152,0.12303852835126843
279,Sp5_R,1114.0,1125,0.13960504810015362
280,Ve_R,1115.0,1921,0.12107759752523645
281,Gi_R,1116.0,2342,0.12906254536570086
282,Cu_R,1117.0,297,0.13099091502552482
283,ac_R,1118.0,155,0.10400355179463663
284,ot_R,1119.0,794,0.10691614113794992
285,fi_R,1120.0,831,0.11151921338481306
286,cc_R,1121.0,6880,0.1383939029860072
287,fx_R,1122.0,36,0.10383374306062858
288,st_R,1123.0,358,0.1164768531960149
289,cg_R,1124.0,357,0.160389367376222
290,lo_R,1125.0,297,0.12318959519869149
291,vhc_R,1126.0,17,0.11488211286418579
292,ic_R,1127.0,1434,0.11548884140751019
293,fr_R,1128.0,0,
294,sm_R,1129.0,37,0.09333721216063241
295,mt_R,1130.0,0,
296,pc_R,1131.0,10,0.11465567052364349
297,bsc_R,1132.0,4,0.12126617506146431
298,cp_R,1133.0,1115,0.11149114034568783
299,ll_R,1134.0,423,0.11428596850828077
300,sp5_R,1135.0,836,0.11649470571785024
301,py_R,1136.0,209,0.09910115790352866
302,n8_R,1137.0,95,0.10144222010123102
303,n7_R,1138.0,0,
304,lfp_R,1139.0,6,0.11121697723865509
305,mlf_ts_R,1140.0,440,0.1155504537788643
306,sc_R,1141.0,124,0.13384699767395372
307,ml_R,1142.0,82,0.10808564204631782
308,vsc_R,1143.0,613,0.11553851163795682
309,mcp_R,1144.0,801,0.10632045878174153
310,scp_R,1145.0,325,0.11519501592104252
311,icp_oc_tz_R,1146.0,281,0.1115707709086111
312,cbw_R,1147.0,2814,0.12327793566741753
313,LV_R,1148.0,3355,0.10478768668036169
314,A25_R,1149.0,155,0.11323867783911766
315,das_R,1150.0,0,
316,Post_R,1151.0,184,0.14431552706367295
317,4V_R,1152.0,365,0.10485347542044235
318,MiTg_R,1153.0,481,0.1213031964465635
319,APT_R,1154.0,30,0.0980509073783954
320,LDVL_R,1155.0,97,0.12816228863504744
321,LP_R,1156.0,108,0.12350679954720868
322,AThal_R,1157.0,308,0.11427560799404399
323,RMC_R,1158.0,56,0.10137299767562322
324,PaR_R,1159.0,0,
325,RR_R,1160.0,224,0.11398764470193003
326,CSF_R,1161.0,154,0.12545270292548003
327,IRN_R,1162.0,727,0.13424008594828427
328,PHD_PaMP_Post_and_LatHy_R,1163.0,787,0.10932241884809285
329,PR_p3Tg_L_R,1164.0,41,0.10369638226381163
330,PVG_R,1165.0,28,0.09820139434720788
331,BLA_R,,0,
