,Structure Abbreviation,Index,Voxel Number,Mean intensity
235,APT_R,1154.0,44,0.18102897559715944
236,VTA_R,1071.0,127,0.19696553497333227
237,Thal_R_R,1072.0,5753,0.19626688003972595
238,VT_R,1073.0,975,0.21045736774420126
239,LDNT_R,1074.0,151,0.21785040288571492
240,MGN_R,1075.0,245,0.21346393209330888
241,LGN_R,1076.0,466,0.22932381764885693
242,ZI_R,1077.0,871,0.20005983463247937
243,RTN_R,1078.0,1004,0.21891236658471513
244,Sub_PP_R,1079.0,154,0.2195965780743531
245,DpMe_R,1080.0,1410,0.20482015639332168
246,SC_R,1081.0,4236,0.24912372819913992
247,IC_R,1082.0,2428,0.24337249286810345
248,SN_R,1083.0,575,0.19559301254541978
249,RPC_R,1084.0,64,0.2075871303677559
250,MRN_R,1085.0,2205,0.209481850923662
251,RI_R,1086.0,163,0.19947558019790182
252,Cn_R,1087.0,264,0.21157442710616373
253,PrCn_R,1088.0,333,0.2138934539513545
254,BS_R_R,1089.0,2668,0.18820019026679255
255,Iped_R,1090.0,79,0.20981043454589723
256,Cb_1_10_R,1091.0,23996,0.19987610267615902
257,Den_R,1092.0,216,0.20297105524137063
258,Int_R,1093.0,245,0.19452811272776857
259,FasDL_R,1094.0,2,0.19777760654687881
260,FasMed_R,1095.0,565,0.18325947860700895
261,Vll_R,1096.0,11,0.20073820684443822
262,ParB_R,1097.0,207,0.20701382449571637
263,KF_R,1098.0,403,0.19172919438065725
264,PCRt_R,1099.0,2459,0.20111988944195788
265,CG_R,1100.0,1415,0.1799140253673594
266,Su5_R,1101.0,146,0.19655777957953818
267,m5_R,1102.0,48,0.17673632393901548
268,5N_R,1103.0,130,0.19205532016662452
269,PnC_R,1104.0,2766,0.19371324696524886
270,Raph_R,1105.0,167,0.19594115830824047
271,Pr5_R,1106.0,470,0.19079547254963125
272,DTg_R,1107.0,1068,0.18707670507889784
273,Tg_R,1108.0,3,0.18924284478028616
274,CoN_R,1109.0,283,0.18839231441488535
275,Pn_R,1110.0,362,0.18635980890888865
276,RTg_R,1111.0,171,0.1913902490285405
277,Oliv_R,1112.0,644,0.20744241343707032
278,PnRt_R,1113.0,1363,0.19675324303497746
279,Sp5_R,1114.0,1362,0.18926925887182772
280,Ve_R,1115.0,1892,0.18142124435157528
281,Gi_R,1116.0,2916,0.18406416117679966
282,Cu_R,1117.0,353,0.18611475265988547
283,ac_R,1118.0,233,0.186801516382991
284,ot_R,1119.0,944,0.18664128322675191
285,fi_R,1120.0,870,0.1996898566340578
286,cc_R,1121.0,8232,0.24694026836562463
287,fx_R,1122.0,47,0.17904306440911394
288,st_R,1123.0,377,0.2158581953228943
289,cg_R,1124.0,420,0.2770818253712995
290,lo_R,1125.0,356,0.22155718290864418
291,vhc_R,1126.0,27,0.19980215529600778
292,ic_R,1127.0,1493,0.20787983297383475
293,fr_R,1128.0,0,
294,sm_R,1129.0,31,0.17069150795859675
295,mt_R,1130.0,0,
296,pc_R,1131.0,11,0.1946319734508341
297,bsc_R,1132.0,8,0.19949802197515965
298,cp_R,1133.0,1217,0.18925308040668462
299,ll_R,1134.0,466,0.19557494840428807
300,sp5_R,1135.0,933,0.17980396712452396
301,py_R,1136.0,325,0.17597801621143636
302,n8_R,1137.0,103,0.1593802420115008
303,n7_R,1138.0,1,0.29708200693130493
304,lfp_R,1139.0,6,0.17832000305255255
305,mlf_ts_R,1140.0,515,0.17858289840441305
306,sc_R,1141.0,170,0.176374166962855
307,ml_R,1142.0,87,0.1932494159059963
308,vsc_R,1143.0,580,0.19092950439401743
309,mcp_R,1144.0,867,0.1749323771830386
310,scp_R,1145.0,367,0.18254486002454315
311,icp_oc_tz_R,1146.0,284,0.17106262468536135
312,cbw_R,1147.0,2987,0.17794924766788084
313,LV_R,1148.0,3620,0.1699268342072957
314,A25_R,1149.0,164,0.2067420769982585
315,das_R,1150.0,0,
316,Post_R,1151.0,183,0.2641907172287748
317,4V_R,1152.0,442,0.1531771711111743
318,MiTg_R,1153.0,476,0.21798085646719492
319,APT_R,1154.0,44,0.18102897559715944
320,LDVL_R,1155.0,92,0.21926638807939447
321,LP_R,1156.0,108,0.21003709685195376
322,AThal_R,1157.0,361,0.21834104700101709
323,RMC_R,1158.0,69,0.17943188116170358
324,PaR_R,1159.0,0,
325,RR_R,1160.0,232,0.20402134839316893
326,CSF_R,1161.0,180,0.22759241731837393
327,IRN_R,1162.0,727,0.19721565422239462
328,PHD_PaMP_Post_and_LatHy_R,1163.0,777,0.19383351435762575
329,PR_p3Tg_L_R,1164.0,38,0.19211370752830254
330,PVG_R,1165.0,31,0.19414550162130786
331,BLA_R,,0,
