,Structure Abbreviation,Index,Voxel Number,Mean intensity
131,bsc_L,132.0,6,0.15045838554700217
132,cp_L,133.0,1072,0.16501923179976755
133,ll_L,134.0,498,0.16955096983765983
134,sp5_L,135.0,1056,0.12936389794798964
135,py_L,136.0,364,0.12468575949238224
136,n8_L,137.0,63,0.13484782820183133
137,n7_L,138.0,0,
138,lfp_L,139.0,11,0.13645557110959833
139,mlf_ts_L,140.0,881,0.13128196592278837
140,sc_L,141.0,292,0.11537327761570476
141,ml_L,142.0,100,0.1689748002588749
142,vsc_L,143.0,639,0.17030209028898083
143,mcp_L,144.0,869,0.15081109483785268
144,scp_L,145.0,347,0.16457785605868963
145,icp_oc_tz_L,146.0,270,0.13666426188967845
146,cbw_L,147.0,3259,0.1559930995915996
147,LV_L,148.0,3220,0.15862987302359402
148,A25_L,149.0,193,0.16127610781804266
149,das_L,150.0,0,
150,Post_L,151.0,235,0.23337462132281445
151,4V_L,152.0,427,0.14020809677780652
152,MiTg_L,153.0,503,0.18183591422693393
153,PT_L,154.0,38,0.14902146974284397
154,LDVL_L,155.0,68,0.18640579787247322
155,LP_L,156.0,94,0.18140777580915612
156,Athal_L,157.0,380,0.17511739383794758
157,RMC_L,158.0,68,0.17700515840859973
158,PaR_L,159.0,0,
159,RR_L,160.0,232,0.1765091971590601
160,CSF_L,161.0,191,0.20829302304624264
161,IRN_L,162.0,849,0.14589200226767746
162,PHD_PaMP_Post_and_LatHy_L,163.0,556,0.1813068008653337
163,PR_p3Tg_L_L,164.0,36,0.1699125205891
164,PVG_L,165.0,46,0.18063098710516226
165,BLA_L,166.0,793,0.18513278331499533
166,A24a_R,1001.0,792,0.18537244401081945
167,A24aPrime_R,1002.0,366,0.22148614798168667
168,A24b_R,1003.0,982,0.21315974851429098
169,A24bPrime_R,1004.0,232,0.28964957626986093
170,A29a_R,1005.0,269,0.26282795593419483
171,A29b_R,1006.0,91,0.3016873557161499
172,A29c_R,1007.0,589,0.2989602204292051
173,A30_R,1008.0,1283,0.33565707166482484
174,A32_R,1009.0,1269,0.19477377284738
175,Au1_R,1010.0,630,0.2952040423713033
176,AuD_R,1011.0,795,0.32712003378748145
177,AuV_R,1012.0,643,0.2612032733660649
178,DLO_R,1013.0,297,0.176666601438715
179,Fr3_R,1014.0,315,0.21124091465321798
180,FrA_R,1015.0,3145,0.2262626390448151
181,Ins_R,1016.0,3658,0.1932170773174526
182,LO_R,1017.0,1409,0.1800343899216273
183,LPtA_R,1018.0,61,0.39417841297681216
184,M1_R,1019.0,3097,0.26235076979952626
185,M2_R,1020.0,3137,0.2529719172352566
186,MO_R,1021.0,675,0.18384649984262608
187,MPtA_R,1022.0,193,0.387230705720773
188,PtPR_R,1023.0,2,0.41728588938713074
189,S1_R,1024.0,360,0.3705006113482846
190,S1BF_R,1025.0,4682,0.3269418116908764
191,S1DZ_R,1026.0,578,0.3300872883891564
192,S1FL_R,1027.0,1521,0.30723400104406395
193,S1HL_R,1028.0,1221,0.3289780200052515
194,S1J_R,1029.0,1226,0.23032285230535085
195,S1Sh_R,1030.0,27,0.3784124012346621
196,S1Tr_R,1031.0,274,0.3808049102769281
197,S1ULp_R,1032.0,1959,0.25796328109250255
198,S2_R,1033.0,2824,0.23065849970208308
199,TeA_R,1034.0,1485,0.24654400958005426
200,V1_R,1035.0,305,0.37744669611336756
201,V1B_R,1036.0,1035,0.3457624900024294
202,V1M_R,1037.0,2200,0.3190415839275176
203,V2L_R,1038.0,1265,0.31855698074158945
204,V2ML_R,1039.0,597,0.40050779547623455
205,V2MM_R,1040.0,876,0.36783816992011786
206,VO_R,1041.0,638,0.17709345815463873
207,CEnt_R,1042.0,2605,0.17907037560590283
208,DIEnt_R,1043.0,606,0.2058762913391535
209,DLEnt_R,1044.0,1334,0.19421888744902574
210,MEnt_R,1045.0,268,0.19029994361769798
211,VIEnt_R,1046.0,526,0.20145163145412057
212,Cl_R,1047.0,70,0.17231782802513668
213,DCl_R,1048.0,1,0.1363217979669571
214,PLCo_R,1049.0,960,0.1546241511241533
215,VCl_R,1050.0,48,0.18888101199020943
216,Hc_R,1051.0,13582,0.2185714923883793
217,DTT_R,1052.0,211,0.1606445967868606
218,Ect_R,1053.0,1050,0.2211248557340531
219,PaS_R,1054.0,618,0.18691508804710166
220,PRh_R,1055.0,845,0.2007937634044145
221,PrS_R,1056.0,47,0.2011955849667813
222,Pir_R,1057.0,27710,0.19835846474618044
223,APir_R,1058.0,96,0.19373703623811403
224,Hyp_R,1059.0,5030,0.17814434657528788
225,Pre_Tel_R,1060.0,2905,0.17955947130559438
226,Sthal_R,1061.0,250,0.18685817670822144
227,SPT_R,1062.0,3469,0.17598948858809355
228,GP_R,1063.0,891,0.18321777757269767
229,CPu_R,1064.0,10129,0.18147057903529107
230,Amy_R,1065.0,6271,0.1746480680575612
231,Acb_R,1066.0,1889,0.17459023786465158
232,BNst_R,1067.0,260,0.18514871004109199
233,Vpal_R,1068.0,996,0.19412947478274026
234,PAG_R,1069.0,3921,0.1951202753284275
235,APT_R,1154.0,35,0.14887665786913462
236,VTA_R,1071.0,94,0.18678921445253047
237,Thal_R_R,1072.0,5636,0.17133710894805054
238,VT_R,1073.0,883,0.17643496433815087
239,LDNT_R,1074.0,139,0.18695365021125876
240,MGN_R,1075.0,270,0.17567448980278438
241,LGN_R,1076.0,437,0.186571444770496
242,ZI_R,1077.0,831,0.17526920257241574
243,RTN_R,1078.0,885,0.1804194681135948
244,Sub_PP_R,1079.0,154,0.18541648696092042
245,DpMe_R,1080.0,1370,0.17618631878255928
246,SC_R,1081.0,4121,0.22492112149546603
247,IC_R,1082.0,2567,0.23048032314763675
248,SN_R,1083.0,565,0.17657361050358916
249,RPC_R,1084.0,57,0.18710422960289738
250,MRN_R,1085.0,2038,0.18091508317683935
251,RI_R,1086.0,147,0.17767920365341666
252,Cn_R,1087.0,287,0.1828552015670916
253,PrCn_R,1088.0,297,0.18435331456588977
254,BS_R_R,1089.0,3004,0.15792268922753364
255,Iped_R,1090.0,84,0.1943140829957667
256,Cb_1_10_R,1091.0,23989,0.1806723158085233
257,Den_R,1092.0,192,0.16990320252565047
258,Int_R,1093.0,229,0.1682846554957623
259,FasDL_R,1094.0,1,0.1678123027086258
260,FasMed_R,1095.0,509,0.16233062830502953
261,Vll_R,1096.0,17,0.1508388514904415
262,ParB_R,1097.0,201,0.19020079965911693
263,KF_R,1098.0,377,0.1713868945599867
264,PCRt_R,1099.0,2733,0.1557919418025575
265,CG_R,1100.0,1407,0.14948760638676728
266,Su5_R,1101.0,148,0.17711386577905835
267,m5_R,1102.0,55,0.1596919991753318
268,5N_R,1103.0,117,0.1735763654240176
269,PnC_R,1104.0,2677,0.1714716165601027
270,Raph_R,1105.0,163,0.1821502121679622
271,Pr5_R,1106.0,433,0.16917125479797843
272,DTg_R,1107.0,1004,0.17139786989446656
273,Tg_R,1108.0,2,0.20152447372674942
274,CoN_R,1109.0,265,0.15447885163550107
275,Pn_R,1110.0,420,0.1586831272357986
276,RTg_R,1111.0,162,0.16327397824253564
277,Oliv_R,1112.0,741,0.15452525171975376
278,PnRt_R,1113.0,1287,0.15833981859077292
279,Sp5_R,1114.0,1815,0.13822034670465905
280,Ve_R,1115.0,1919,0.15295246710933827
281,Gi_R,1116.0,4415,0.13461054029746883
282,Cu_R,1117.0,390,0.14322516740514682
283,ac_R,1118.0,190,0.15443542858487683
284,ot_R,1119.0,919,0.15123439705864777
285,fi_R,1120.0,903,0.17049725857023912
286,cc_R,1121.0,7533,0.20763796433998297
287,fx_R,1122.0,38,0.1601020264390268
288,st_R,1123.0,376,0.1743026985291471
289,cg_R,1124.0,384,0.24620755684251586
290,lo_R,1125.0,364,0.16299763433430547
291,vhc_R,1126.0,20,0.173905049264431
292,ic_R,1127.0,1464,0.17328652534430308
293,fr_R,1128.0,0,
294,sm_R,1129.0,40,0.1510977443307638
295,mt_R,1130.0,0,
296,pc_R,1131.0,10,0.18299786150455474
297,bsc_R,1132.0,6,0.16017308831214905
298,cp_R,1133.0,1068,0.1660225492403302
299,ll_R,1134.0,437,0.16671147305748554
300,sp5_R,1135.0,1061,0.13613872509186387
301,py_R,1136.0,329,0.12506401647550358
302,n8_R,1137.0,103,0.13531446767952834
303,n7_R,1138.0,0,
304,lfp_R,1139.0,9,0.15231919371419483
305,mlf_ts_R,1140.0,742,0.13275449810363854
306,sc_R,1141.0,281,0.1131492081724664
307,ml_R,1142.0,85,0.17644364860127953
308,vsc_R,1143.0,637,0.168879541207333
309,mcp_R,1144.0,803,0.1563878718016676
310,scp_R,1145.0,349,0.16378379709228746
311,icp_oc_tz_R,1146.0,324,0.13719634431195848
312,cbw_R,1147.0,2967,0.15305009112389834
313,LV_R,1148.0,3466,0.16399367009082663
314,A25_R,1149.0,174,0.16534827114350495
315,das_R,1150.0,0,
316,Post_R,1151.0,213,0.2285950543455115
317,4V_R,1152.0,392,0.13571078000514178
318,MiTg_R,1153.0,494,0.18621673465137056
319,APT_R,1154.0,35,0.14887665786913462
320,LDVL_R,1155.0,86,0.18872922936151193
321,LP_R,1156.0,116,0.1890683702096857
322,AThal_R,1157.0,353,0.17963362261441881
323,RMC_R,1158.0,65,0.1758506737076319
324,PaR_R,1159.0,0,
325,RR_R,1160.0,216,0.18010174972867524
326,CSF_R,1161.0,141,0.23077535185408085
327,IRN_R,1162.0,904,0.14558179954281159
328,PHD_PaMP_Post_and_LatHy_R,1163.0,758,0.1784698528908488
329,PR_p3Tg_L_R,1164.0,36,0.16635800277193388
330,PVG_R,1165.0,24,0.16956858647366366
331,BLA_R,,0,
