,Structure Abbreviation,Index,Voxel Number,Mean intensity
136,n8_L,137.0,78,0.15787145562278918
137,n7_L,138.0,1,0.15668612718582153
138,lfp_L,139.0,14,0.17415658278124674
139,mlf_ts_L,140.0,809,0.1590472252991129
140,sc_L,141.0,258,0.14426163858336996
141,ml_L,142.0,96,0.20911503195141753
142,vsc_L,143.0,681,0.19952200764513925
143,mcp_L,144.0,1022,0.17765422358584032
144,scp_L,145.0,402,0.1969509317692536
145,icp_oc_tz_L,146.0,273,0.16207813601190355
146,cbw_L,147.0,3581,0.17625653909982766
147,LV_L,148.0,3928,0.15652393077190987
148,A25_L,149.0,181,0.2073700262943684
149,das_L,150.0,0,
150,Post_L,151.0,290,0.24251329107531186
151,4V_L,152.0,614,0.14863158727264947
152,MiTg_L,153.0,533,0.22457334435567622
153,PT_L,154.0,45,0.1467974078324106
154,LDVL_L,155.0,76,0.22989724517652863
155,LP_L,156.0,101,0.21183130882754184
156,Athal_L,157.0,365,0.217334671093993
157,RMC_L,158.0,70,0.2090661678995405
158,PaR_L,159.0,0,
159,RR_L,160.0,246,0.22104382266600928
160,CSF_L,161.0,146,0.17732612000242487
161,IRN_L,162.0,826,0.17020507879807786
162,PHD_PaMP_Post_and_LatHy_L,163.0,654,0.21673096654885407
163,PR_p3Tg_L_L,164.0,36,0.21024336086379158
164,PVG_L,165.0,53,0.2077047495909457
165,BLA_L,166.0,943,0.22299016045835088
166,A24a_R,1001.0,812,0.22819989048898806
167,A24aPrime_R,1002.0,374,0.25674877795863915
168,A24b_R,1003.0,1106,0.26623919609577057
169,A24bPrime_R,1004.0,262,0.33576217529769165
170,A29a_R,1005.0,224,0.27634319024426596
171,A29b_R,1006.0,110,0.31471118114211344
172,A29c_R,1007.0,650,0.3134716316140615
173,A30_R,1008.0,1508,0.36262474489208085
174,A32_R,1009.0,1254,0.25098471627518704
175,Au1_R,1010.0,629,0.37085998363923195
176,AuD_R,1011.0,790,0.40747423577535
177,AuV_R,1012.0,626,0.32635610888655575
178,DLO_R,1013.0,340,0.22396503577337545
179,Fr3_R,1014.0,351,0.2777210487174852
180,FrA_R,1015.0,3257,0.29840245209508487
181,Ins_R,1016.0,3643,0.230797115598828
182,LO_R,1017.0,1614,0.23468400633523456
183,LPtA_R,1018.0,67,0.44350924242788287
184,M1_R,1019.0,3689,0.33740036380314414
185,M2_R,1020.0,3460,0.32383217373916695
186,MO_R,1021.0,723,0.23055031514349156
187,MPtA_R,1022.0,219,0.4294828812009123
188,PtPR_R,1023.0,12,0.42486295600732166
189,S1_R,1024.0,327,0.4222939067295203
190,S1BF_R,1025.0,5028,0.38487070765088455
191,S1DZ_R,1026.0,613,0.4132091566604269
192,S1FL_R,1027.0,1579,0.3824327346043658
193,S1HL_R,1028.0,1280,0.39664630885235963
194,S1J_R,1029.0,1423,0.3044123261831884
195,S1Sh_R,1030.0,28,0.41586025272096905
196,S1Tr_R,1031.0,276,0.42809810608193494
197,S1ULp_R,1032.0,2188,0.322030625207319
198,S2_R,1033.0,2623,0.27140362039520866
199,TeA_R,1034.0,1426,0.32059613716635765
200,V1_R,1035.0,350,0.428744529741151
201,V1B_R,1036.0,994,0.4018012454032418
202,V1M_R,1037.0,2192,0.36820710655369787
203,V2L_R,1038.0,1266,0.38617471323052854
204,V2ML_R,1039.0,649,0.4185364037430709
205,V2MM_R,1040.0,959,0.3915658322657236
206,VO_R,1041.0,765,0.22586359373884263
207,CEnt_R,1042.0,2556,0.22834119917052406
208,DIEnt_R,1043.0,677,0.22268522033355084
209,DLEnt_R,1044.0,1490,0.2320535640013498
210,MEnt_R,1045.0,300,0.21712788790464402
211,VIEnt_R,1046.0,636,0.2179956216505676
212,Cl_R,1047.0,53,0.2138201675887378
213,DCl_R,1048.0,0,
214,PLCo_R,1049.0,834,0.20385581888347792
215,VCl_R,1050.0,36,0.23857269684473673
216,Hc_R,1051.0,14401,0.2558419937238798
217,DTT_R,1052.0,180,0.207441859278414
218,Ect_R,1053.0,965,0.28133130309804116
219,PaS_R,1054.0,484,0.2385634801481381
220,PRh_R,1055.0,795,0.2515648769788772
221,PrS_R,1056.0,33,0.2458901931390618
222,Pir_R,1057.0,29095,0.24758850311926703
223,APir_R,1058.0,103,0.22044381730764814
224,Hyp_R,1059.0,5877,0.2189058911360221
225,Pre_Tel_R,1060.0,3141,0.22889699673399316
226,Sthal_R,1061.0,319,0.230165913514209
227,SPT_R,1062.0,3625,0.21922260433127141
228,GP_R,1063.0,1015,0.25069820051416386
229,CPu_R,1064.0,10923,0.23099229649728356
230,Amy_R,1065.0,6410,0.22440218062615153
231,Acb_R,1066.0,2087,0.2133336837319135
232,BNst_R,1067.0,314,0.23277323996754967
233,Vpal_R,1068.0,1057,0.2583324376461973
234,PAG_R,1069.0,4427,0.22471597532884569
235,APT_R,1154.0,41,0.17932443920432067
236,VTA_R,1071.0,135,0.22212824137122542
237,Thal_R_R,1072.0,6062,0.20473378554603539
238,VT_R,1073.0,931,0.21965270849579002
239,LDNT_R,1074.0,171,0.2288893674723586
240,MGN_R,1075.0,252,0.22697322120860455
241,LGN_R,1076.0,522,0.2340364820141902
242,ZI_R,1077.0,934,0.21768547010625966
243,RTN_R,1078.0,1043,0.22699427006057216
244,Sub_PP_R,1079.0,155,0.2360909225479249
245,DpMe_R,1080.0,1517,0.2256766767901029
246,SC_R,1081.0,5134,0.2517457972765027
247,IC_R,1082.0,2678,0.2604485032850455
248,SN_R,1083.0,599,0.22728722630836729
249,RPC_R,1084.0,75,0.22875770350297292
250,MRN_R,1085.0,2291,0.23156029769084902
251,RI_R,1086.0,167,0.21895249321789084
252,Cn_R,1087.0,240,0.23130067648986977
253,PrCn_R,1088.0,362,0.2335008462654293
254,BS_R_R,1089.0,3307,0.1911481848053605
255,Iped_R,1090.0,85,0.23637205949601006
256,Cb_1_10_R,1091.0,25933,0.2083135215818459
257,Den_R,1092.0,230,0.22031854306874069
258,Int_R,1093.0,273,0.2190886906215123
259,FasDL_R,1094.0,1,0.21378237009048462
260,FasMed_R,1095.0,624,0.19450656364027125
261,Vll_R,1096.0,20,0.19971165657043458
262,ParB_R,1097.0,220,0.23119705644520847
263,KF_R,1098.0,454,0.2146555118689453
264,PCRt_R,1099.0,3061,0.19493830240520532
265,CG_R,1100.0,1603,0.18775948531186662
266,Su5_R,1101.0,159,0.21824731270097336
267,m5_R,1102.0,55,0.21498310593041506
268,5N_R,1103.0,150,0.21970225155353545
269,PnC_R,1104.0,3132,0.21201112726286986
270,Raph_R,1105.0,193,0.21681047064961548
271,Pr5_R,1106.0,525,0.21361477248725436
272,DTg_R,1107.0,1149,0.20643381149328927
273,Tg_R,1108.0,2,0.2287323921918869
274,CoN_R,1109.0,269,0.190316056285649
275,Pn_R,1110.0,481,0.1975024117005838
276,RTg_R,1111.0,208,0.20226816636008713
277,Oliv_R,1112.0,937,0.18054180310019308
278,PnRt_R,1113.0,1472,0.1958533178852952
279,Sp5_R,1114.0,1622,0.16503440585497275
280,Ve_R,1115.0,2134,0.19304980838631175
281,Gi_R,1116.0,4080,0.1613257078581727
282,Cu_R,1117.0,382,0.17722555179714533
283,ac_R,1118.0,220,0.1965120276944204
284,ot_R,1119.0,1076,0.19715230207419418
285,fi_R,1120.0,898,0.2059762208309763
286,cc_R,1121.0,8627,0.24568742588015605
287,fx_R,1122.0,48,0.19797410753866038
288,st_R,1123.0,408,0.2219822219773835
289,cg_R,1124.0,463,0.2676060038817881
290,lo_R,1125.0,371,0.21025034368560322
291,vhc_R,1126.0,30,0.21086373180150986
292,ic_R,1127.0,1619,0.224943031888821
293,fr_R,1128.0,0,
294,sm_R,1129.0,31,0.17774410497757695
295,mt_R,1130.0,0,
296,pc_R,1131.0,10,0.20451313704252244
297,bsc_R,1132.0,7,0.20522298131670272
298,cp_R,1133.0,1222,0.21451287122775606
299,ll_R,1134.0,432,0.2207077478438064
300,sp5_R,1135.0,1111,0.17459248416762863
301,py_R,1136.0,427,0.1468284767496223
302,n8_R,1137.0,103,0.17402223172118364
303,n7_R,1138.0,0,
304,lfp_R,1139.0,11,0.1943628950552507
305,mlf_ts_R,1140.0,704,0.16043687279505486
306,sc_R,1141.0,272,0.14595884284661972
307,ml_R,1142.0,81,0.2117453732608277
308,vsc_R,1143.0,640,0.2144675037910929
309,mcp_R,1144.0,909,0.19498571687520402
310,scp_R,1145.0,395,0.20473930760274958
311,icp_oc_tz_R,1146.0,316,0.17740686518387705
312,cbw_R,1147.0,3267,0.18978320832760792
313,LV_R,1148.0,4006,0.16361148611800974
314,A25_R,1149.0,162,0.21457671176320242
315,das_R,1150.0,0,
316,Post_R,1151.0,198,0.28082725270227954
317,4V_R,1152.0,599,0.15043294021800682
318,MiTg_R,1153.0,508,0.23569118953126622
319,APT_R,1154.0,41,0.17932443920432067
320,LDVL_R,1155.0,113,0.23390593847869773
321,LP_R,1156.0,156,0.220559373880044
322,AThal_R,1157.0,348,0.22022887336454172
323,RMC_R,1158.0,73,0.2101710455058372
324,PaR_R,1159.0,0,
325,RR_R,1160.0,261,0.23549418625246976
326,CSF_R,1161.0,154,0.21007264112787588
327,IRN_R,1162.0,1014,0.17580324708974573
328,PHD_PaMP_Post_and_LatHy_R,1163.0,853,0.2158937524624195
329,PR_p3Tg_L_R,1164.0,32,0.20676663424819708
330,PVG_R,1165.0,26,0.20605962723493576
331,BLA_R,,0,
