,Structure Abbreviation,Index,Voxel Number,Mean intensity
136,n8_L,137.0,73,0.20213827868438747
137,n7_L,138.0,0,
138,lfp_L,139.0,10,0.1817682109773159
139,mlf_ts_L,140.0,681,0.21433602469301785
140,sc_L,141.0,229,0.20958083207560418
141,ml_L,142.0,97,0.2153700757579705
142,vsc_L,143.0,652,0.23602649224407835
143,mcp_L,144.0,909,0.2117576433839512
144,scp_L,145.0,372,0.23271459417157275
145,icp_oc_tz_L,146.0,318,0.21920050685323259
146,cbw_L,147.0,3329,0.23428272022413899
147,LV_L,148.0,5125,0.17208732982670388
148,A25_L,149.0,198,0.2367611194424557
149,das_L,150.0,0,
150,Post_L,151.0,259,0.2669989512693928
151,4V_L,152.0,498,0.19605358669078016
152,MiTg_L,153.0,495,0.2440266821420554
153,PT_L,154.0,43,0.17464176946601204
154,LDVL_L,155.0,63,0.24322580203177438
155,LP_L,156.0,90,0.23080535348918702
156,Athal_L,157.0,395,0.24058495710922193
157,RMC_L,158.0,73,0.22487797679966443
158,PaR_L,159.0,0,
159,RR_L,160.0,247,0.23917915132122966
160,CSF_L,161.0,182,0.20687238812692219
161,IRN_L,162.0,803,0.22759370949318816
162,PHD_PaMP_Post_and_LatHy_L,163.0,673,0.23558612805507512
163,PR_p3Tg_L_L,164.0,49,0.23446111411464457
164,PVG_L,165.0,47,0.23168384172814957
165,BLA_L,166.0,1013,0.25648447602016433
166,A24a_R,1001.0,788,0.2508968019924188
167,A24aPrime_R,1002.0,389,0.2626457570029715
168,A24b_R,1003.0,892,0.28396423906087875
169,A24bPrime_R,1004.0,206,0.32998815627352707
170,A29a_R,1005.0,232,0.2819406909803892
171,A29b_R,1006.0,104,0.3240996252458829
172,A29c_R,1007.0,645,0.3080092601304831
173,A30_R,1008.0,1437,0.3307695480979974
174,A32_R,1009.0,1090,0.272192267280653
175,Au1_R,1010.0,583,0.3370403531638468
176,AuD_R,1011.0,736,0.3606751788124118
177,AuV_R,1012.0,609,0.31270785659111194
178,DLO_R,1013.0,376,0.2510525789706314
179,Fr3_R,1014.0,354,0.2855543473177711
180,FrA_R,1015.0,3196,0.3139132587658766
181,Ins_R,1016.0,3757,0.25601502234353674
182,LO_R,1017.0,1598,0.25774042478043385
183,LPtA_R,1018.0,63,0.39085170815861414
184,M1_R,1019.0,3508,0.3341729968675798
185,M2_R,1020.0,3041,0.3260973032315245
186,MO_R,1021.0,664,0.25640411466270324
187,MPtA_R,1022.0,199,0.3830720958997257
188,PtPR_R,1023.0,6,0.3960946301619212
189,S1_R,1024.0,279,0.37302959467347807
190,S1BF_R,1025.0,4316,0.3590861322933098
191,S1DZ_R,1026.0,544,0.38668872777591734
192,S1FL_R,1027.0,1513,0.36633671621711383
193,S1HL_R,1028.0,1268,0.36455326978034963
194,S1J_R,1029.0,1361,0.3085640809778603
195,S1Sh_R,1030.0,25,0.38084241867065427
196,S1Tr_R,1031.0,256,0.3854720105882734
197,S1ULp_R,1032.0,1996,0.32365725927786504
198,S2_R,1033.0,2544,0.28394135144545035
199,TeA_R,1034.0,1339,0.3014809190559245
200,V1_R,1035.0,315,0.39047317315661717
201,V1B_R,1036.0,892,0.3675507070003871
202,V1M_R,1037.0,1834,0.34506179334853765
203,V2L_R,1038.0,1072,0.3395114413448679
204,V2ML_R,1039.0,598,0.37416394335220887
205,V2MM_R,1040.0,760,0.36711772111685653
206,VO_R,1041.0,749,0.24604812439516166
207,CEnt_R,1042.0,2465,0.25714787422220314
208,DIEnt_R,1043.0,633,0.25477672023419146
209,DLEnt_R,1044.0,1419,0.25690404183432786
210,MEnt_R,1045.0,284,0.265180248137511
211,VIEnt_R,1046.0,560,0.26216122175433804
212,Cl_R,1047.0,79,0.2427766013749038
213,DCl_R,1048.0,1,0.27664992213249207
214,PLCo_R,1049.0,937,0.2384365477272197
215,VCl_R,1050.0,38,0.25229958131125096
216,Hc_R,1051.0,14208,0.25699262751496044
217,DTT_R,1052.0,155,0.23654256597641976
218,Ect_R,1053.0,981,0.28321336159647786
219,PaS_R,1054.0,475,0.24919556498527526
220,PRh_R,1055.0,862,0.26353431853904385
221,PrS_R,1056.0,37,0.257777984077866
222,Pir_R,1057.0,29947,0.2850372507897286
223,APir_R,1058.0,107,0.2484142423093876
224,Hyp_R,1059.0,5861,0.24296835652442744
225,Pre_Tel_R,1060.0,3054,0.2514768751275914
226,Sthal_R,1061.0,294,0.2416513262658703
227,SPT_R,1062.0,3671,0.24737677205423997
228,GP_R,1063.0,953,0.2583997741826309
229,CPu_R,1064.0,10557,0.24958124964655806
230,Amy_R,1065.0,6544,0.2516088671042996
231,Acb_R,1066.0,2070,0.23972174163169907
232,BNst_R,1067.0,343,0.24539358344787063
233,Vpal_R,1068.0,1059,0.27261399561442556
234,PAG_R,1069.0,4088,0.24355426207986713
235,APT_R,1154.0,42,0.18968489074281283
236,VTA_R,1071.0,145,0.23743048515813103
237,Thal_R_R,1072.0,5957,0.21787038973342038
238,VT_R,1073.0,850,0.2269981762766838
239,LDNT_R,1074.0,156,0.24269887079031038
240,MGN_R,1075.0,276,0.22762905584945195
241,LGN_R,1076.0,439,0.2399487858956387
242,ZI_R,1077.0,946,0.227370136320969
243,RTN_R,1078.0,995,0.23792460384081357
244,Sub_PP_R,1079.0,149,0.23819559777543048
245,DpMe_R,1080.0,1547,0.2353120218112381
246,SC_R,1081.0,4931,0.26980463726870235
247,IC_R,1082.0,2728,0.2948073110081627
248,SN_R,1083.0,603,0.23646054408245815
249,RPC_R,1084.0,63,0.24550632754015544
250,MRN_R,1085.0,2285,0.24260928446276184
251,RI_R,1086.0,180,0.24261377197172906
252,Cn_R,1087.0,250,0.2556531892418861
253,PrCn_R,1088.0,340,0.24483462558949695
254,BS_R_R,1089.0,2941,0.2252916472374035
255,Iped_R,1090.0,66,0.26275786294630077
256,Cb_1_10_R,1091.0,25049,0.2667752306940641
257,Den_R,1092.0,229,0.2727227751734996
258,Int_R,1093.0,288,0.2673092076761855
259,FasDL_R,1094.0,3,0.2488782654205958
260,FasMed_R,1095.0,599,0.25153390453733465
261,Vll_R,1096.0,16,0.23931812960654497
262,ParB_R,1097.0,229,0.25642874329371224
263,KF_R,1098.0,403,0.24389140259835027
264,PCRt_R,1099.0,2630,0.23811051174714992
265,CG_R,1100.0,1230,0.22536441383928787
266,Su5_R,1101.0,153,0.24737453597043854
267,m5_R,1102.0,51,0.2291703992614559
268,5N_R,1103.0,115,0.24300774167413297
269,PnC_R,1104.0,2702,0.23718747864170572
270,Raph_R,1105.0,165,0.2443157015424786
271,Pr5_R,1106.0,473,0.24256596512635717
272,DTg_R,1107.0,1023,0.2406545227369838
273,Tg_R,1108.0,4,0.2735075354576111
274,CoN_R,1109.0,315,0.22641972937281168
275,Pn_R,1110.0,401,0.22376009987253798
276,RTg_R,1111.0,188,0.22809946679688514
277,Oliv_R,1112.0,750,0.23105090081691743
278,PnRt_R,1113.0,1202,0.2308482088074212
279,Sp5_R,1114.0,1477,0.23399425531026877
280,Ve_R,1115.0,1787,0.23577503438061287
281,Gi_R,1116.0,3356,0.2213515687369796
282,Cu_R,1117.0,332,0.22900017056928343
283,ac_R,1118.0,222,0.2168268229107599
284,ot_R,1119.0,1108,0.21640393495331064
285,fi_R,1120.0,927,0.22482931539175194
286,cc_R,1121.0,9122,0.2483026796110208
287,fx_R,1122.0,39,0.2135567539013349
288,st_R,1123.0,393,0.23038356449767833
289,cg_R,1124.0,448,0.27412283018098343
290,lo_R,1125.0,388,0.24399174824741082
291,vhc_R,1126.0,29,0.2643227315154569
292,ic_R,1127.0,1589,0.23303220726319873
293,fr_R,1128.0,0,
294,sm_R,1129.0,37,0.19650457960528298
295,mt_R,1130.0,0,
296,pc_R,1131.0,17,0.2287422462421305
297,bsc_R,1132.0,6,0.22057092189788818
298,cp_R,1133.0,1238,0.22820976966320988
299,ll_R,1134.0,419,0.2377866728849229
300,sp5_R,1135.0,1191,0.21736657894103092
301,py_R,1136.0,361,0.2079182373478472
302,n8_R,1137.0,85,0.20305439189952962
303,n7_R,1138.0,0,
304,lfp_R,1139.0,9,0.21143433286084068
305,mlf_ts_R,1140.0,586,0.21126245960288081
306,sc_R,1141.0,212,0.20155882100873398
307,ml_R,1142.0,92,0.21680877859825673
308,vsc_R,1143.0,560,0.24269079726987652
309,mcp_R,1144.0,871,0.218771910788887
310,scp_R,1145.0,380,0.2343273987503428
311,icp_oc_tz_R,1146.0,306,0.21506813085741466
312,cbw_R,1147.0,3096,0.23710898909169112
313,LV_R,1148.0,5110,0.17487924075056663
314,A25_R,1149.0,200,0.23964596796780824
315,das_R,1150.0,0,
316,Post_R,1151.0,197,0.2851739383591008
317,4V_R,1152.0,442,0.19500187369763042
318,MiTg_R,1153.0,517,0.2466154832904528
319,APT_R,1154.0,42,0.18968489074281283
320,LDVL_R,1155.0,87,0.24919452680938545
321,LP_R,1156.0,108,0.22886208996728616
322,AThal_R,1157.0,371,0.23735827556999545
323,RMC_R,1158.0,61,0.22154150268093484
324,PaR_R,1159.0,0,
325,RR_R,1160.0,244,0.23876577518025383
326,CSF_R,1161.0,144,0.2395742293447256
327,IRN_R,1162.0,732,0.2313366107785148
328,PHD_PaMP_Post_and_LatHy_R,1163.0,868,0.23387910117511101
329,PR_p3Tg_L_R,1164.0,42,0.22382763347455434
330,PVG_R,1165.0,40,0.23311060220003127
331,BLA_R,,0,
