,Structure Abbreviation,Index,Voxel Number,Mean intensity
0,A24a_L,1.0,777,0.26552286921512513
1,A24aPrime_L,2.0,314,0.269946213123525
2,A24b_L,3.0,740,0.2810313970656008
3,A24bPrime_L,4.0,181,0.32048517827829603
4,A29a_L,5.0,167,0.2740694856393837
5,A29b_L,6.0,99,0.2980511767996682
6,A29c_L,7.0,534,0.30675390678063763
7,A30_L,8.0,1551,0.3243996765029807
8,A32_L,9.0,1034,0.26946706025063183
9,Au1_L,10.0,675,0.2935550500838845
10,AuD_L,11.0,853,0.28420578355596327
11,AuV_L,12.0,718,0.2985340440256682
12,DLO_L,13.0,346,0.27158968923667265
13,Fr3_L,14.0,372,0.2839436186978253
14,FrA_L,15.0,3104,0.277680094257842
15,Ins_L,16.0,3604,0.28112511891669095
16,LO_L,17.0,1418,0.2695795537428392
17,LPtA_L,18.0,89,0.33406493067741394
18,M1_L,19.0,3182,0.28949332170862774
19,M2_L,20.0,2938,0.2983326165435406
20,MO_L,21.0,700,0.2762343821142401
21,MPtA_L,22.0,163,0.3550473916018667
22,PtPR_L,23.0,31,0.3217764189166407
23,S1_L,24.0,285,0.28752890647503365
24,S1BF_L,25.0,4530,0.28558834004678474
25,S1DZ_L,26.0,521,0.30468721127212617
26,S1FL_L,27.0,1548,0.2912716249855914
27,S1HL_L,28.0,1289,0.304161293410441
28,S1J_L,29.0,1282,0.2906569305941021
29,S1Sh_L,30.0,33,0.32658439061858435
30,S1Tr_L,31.0,267,0.33304455111758985
31,S1ULp_L,32.0,1957,0.294704031269649
32,S2_L,33.0,2577,0.2872899340470724
33,TeA_L,34.0,1412,0.31508530204635504
34,V1_L,35.0,272,0.3163917983389076
35,V1B_L,36.0,932,0.29581328740447377
36,V1M_L,37.0,1974,0.2987193024425702
37,V2L_L,38.0,1265,0.29980316593241785
38,V2ML_L,39.0,520,0.3477578093226139
39,V2MM_L,40.0,848,0.34554026669488763
40,VO_L,41.0,737,0.26449692212904485
41,CEnt_L,42.0,2227,0.2808323413280826
42,DIEnt_L,43.0,484,0.3022068808825055
43,DLEnt_L,44.0,1118,0.3034264877278604
44,MEnt_L,45.0,242,0.2917848930748041
45,VIEnt_L,46.0,449,0.28967715667058735
46,Cl_L,47.0,4,0.29646338522434235
47,DCl_L,48.0,0,
48,PLCo_L,49.0,790,0.2435534822506995
49,VCl_L,50.0,11,0.28885798291726544
50,Hc_L,51.0,13675,0.2818508642339837
51,DTT_L,52.0,192,0.2678715819492936
52,Ect_L,53.0,833,0.3075373634105685
53,PaS_L,54.0,476,0.27744918634348054
54,PRh_L,55.0,691,0.29906913180944716
55,PrS_L,56.0,55,0.2789611965417862
56,Pir_L,57.0,27845,0.28694925430863105
57,APir_L,58.0,90,0.2826316768924395
58,Hyp_L,59.0,5477,0.26679858551863145
59,Preopt_L,60.0,3016,0.2766789019883509
60,Sthal_L,61.0,264,0.2939116937870329
61,SPT_L,62.0,3572,0.2751006372815284
62,GP_L,63.0,986,0.3080481560730789
63,CPu_L,64.0,10439,0.2787589049265638
64,Amy_L,65.0,6456,0.2711781122672107
65,Acb_L,66.0,1981,0.2701090585622807
66,BNst_L,67.0,343,0.2998489983835999
67,Vpal_L,68.0,908,0.30822239847369653
68,PAG_L,69.0,3827,0.2811382594473343
69,APT_L,70.0,310,0.28486718477741363
70,VTA_L,71.0,90,0.29427701003021667
71,Thal_R_L,72.0,5765,0.2787515519692499
72,VT_L,73.0,1209,0.27998924293579197
73,LDNT_L,74.0,161,0.30033562392551705
74,MGN_L,75.0,235,0.2828566960831906
75,LGN_L,76.0,417,0.2753717664906161
76,ZI_L,77.0,1025,0.27983393667674644
77,RTN_L,78.0,1099,0.28787169954633585
78,Sub_PP_L,79.0,132,0.2947107388666182
79,DpMe_L,80.0,1313,0.2899269007901063
80,SC_L,81.0,5362,0.2714433064111097
81,IC_L,82.0,3108,0.2929443001226933
82,SN_L,83.0,524,0.2826065768039864
83,RPC_L,84.0,65,0.29698583277372215
84,MRN_L,85.0,1957,0.289515690431646
85,RI_L,86.0,211,0.29309468154941126
86,Cn_L,87.0,178,0.2941971525884746
87,PrCn_L,88.0,270,0.28383741792705325
88,BS_R_L,89.0,2976,0.23491919668947137
89,Iped_L,90.0,101,0.31103227117864213
90,Cb_1_10_L,91.0,24141,0.2576714107292001
91,Den_L,92.0,205,0.281550638195945
92,Int_L,93.0,227,0.27467509657800987
93,FasDL_L,94.0,1,0.20829303562641144
94,FasMed_L,95.0,488,0.2647083000447906
95,Vll_L,96.0,15,0.23332099815209706
96,ParB_L,97.0,200,0.3054828342050314
97,KF_L,98.0,370,0.28891532900365624
98,PCRt_L,99.0,2572,0.25267293504374116
99,CG_L,100.0,1354,0.2589829442596154
100,Su5_L,101.0,132,0.2897778669315757
101,m5_L,102.0,44,0.26215709441087465
102,5N_L,103.0,216,0.292552983250331
103,PnO_L,104.0,2926,0.2825418656980918
104,Raph_L,105.0,217,0.3007770279585491
105,Pr5_L,106.0,348,0.2616840458806904
106,DTg_L,107.0,1118,0.28458371315291403
107,Tg_L,108.0,0,
108,CoN_L,109.0,234,0.24809383276181343
109,Pn_L,110.0,498,0.24400325987233695
110,RTg_L,111.0,182,0.2705516671086406
111,Oliv_L,112.0,735,0.2249007874808344
112,PnC_L,113.0,1425,0.26908625183398266
113,Sp5_L,114.0,1773,0.18594532117701423
114,Ve_L,115.0,1711,0.2526590522359088
115,Gi_L,116.0,4196,0.1993786057721898
116,Cu_L,117.0,348,0.21875911248826432
117,ac_L,118.0,215,0.2572124576152757
118,ot_L,119.0,1116,0.23634724319648787
119,fi_L,120.0,946,0.2649174360656839
120,cc_L,121.0,8560,0.24916902149322434
121,fx_L,122.0,50,0.2786809802055359
122,st_L,123.0,430,0.2838011098462482
123,cg_L,124.0,432,0.27291542709011724
124,lo_L,125.0,395,0.24574624445242219
125,vhc_L,126.0,9,0.27554792993598515
126,ic_L,127.0,1574,0.2787776318635541
127,fr_L,128.0,0,
128,sm_L,129.0,31,0.2748979257960473
129,mt_L,130.0,0,
130,pc_L,131.0,19,0.24839618174653305
131,bsc_L,132.0,2,0.24108131229877472
132,cp_L,133.0,1200,0.26280796645830073
133,ll_L,134.0,468,0.2746763343994434
134,sp5_L,135.0,966,0.21046547580888306
135,py_L,136.0,319,0.17729964737888415
136,n8_L,137.0,89,0.2243889392761702
137,n7_L,138.0,0,
138,lfp_L,139.0,9,0.2377636813455158
139,mlf_ts_L,140.0,803,0.20333441452193973
140,sc_L,141.0,302,0.14458388909204117
141,ml_L,142.0,92,0.27730952008910803
142,vsc_L,143.0,635,0.2748507247665736
143,mcp_L,144.0,886,0.23477002669706032
144,scp_L,145.0,352,0.2804444210011173
145,icp_oc_tz_L,146.0,303,0.21993341230519928
146,cbw_L,147.0,3242,0.2514364156069982
147,LV_L,148.0,3880,0.20505813907294237
148,A25_L,149.0,196,0.2797746134123632
149,das_L,150.0,0,
150,Post_L,151.0,296,0.2754102716776165
151,4V_L,152.0,589,0.20736115086817378
152,MiTg_L,153.0,404,0.2913724962289971
153,PT_L,154.0,66,0.18575919171174368
154,LDVL_L,155.0,74,0.2865988845760758
155,LP_L,156.0,94,0.278403510755681
156,Athal_L,157.0,337,0.30673719535772453
157,RMC_L,158.0,64,0.28496215865015984
158,PaR_L,159.0,0,
159,RR_L,160.0,245,0.2974934511038722
160,CSF_L,161.0,184,0.20919955096652973
161,IRN_L,162.0,889,0.23788360251518148
162,PHD_PaMP_Post_and_LatHy_L,163.0,625,0.2894878832101822
163,PR_p3Tg_L_L,164.0,35,0.28313946298190523
164,PVG_L,165.0,36,0.28067024424672127
165,BLA_L,166.0,902,0.29905262827344586
166,A24a_R,1001.0,830,0.2565628214324095
167,A24aPrime_R,1002.0,343,0.26675699455745017
168,A24b_R,1003.0,923,0.27705351958295504
169,A24bPrime_R,1004.0,215,0.31662836920383364
170,A29a_R,1005.0,229,0.27002151974163724
171,A29b_R,1006.0,81,0.3031019629151733
172,A29c_R,1007.0,604,0.30042616184184096
173,A30_R,1008.0,1320,0.32532555081627584
174,A32_R,1009.0,1075,0.2687673748371213
175,Au1_R,1010.0,603,0.30377441019462315
176,AuD_R,1011.0,753,0.3146216533138141
177,AuV_R,1012.0,585,0.3068591220001889
