,Structure Abbreviation,Index,Voxel Number,Mean intensity
83,RPC_L,84.0,65,0.5187636847679432
84,MRN_L,85.0,2085,0.5142996898657984
85,RI_L,86.0,227,0.5036861905705036
86,Cn_L,87.0,157,0.5265960169445937
87,PrCn_L,88.0,324,0.5195284223666897
88,BS_R_L,89.0,3763,0.4924533566479318
89,Iped_L,90.0,126,0.5186884976213887
90,Cb_1_10_L,91.0,29130,0.562263224487488
91,Den_L,92.0,226,0.5549802781470055
92,Int_L,93.0,261,0.558502139145387
93,FasDL_L,94.0,2,0.5256924629211426
94,FasMed_L,95.0,614,0.5165665634097805
95,Vll_L,96.0,15,0.521504533290863
96,ParB_L,97.0,186,0.5478699971591273
97,KF_L,98.0,389,0.507550910000323
98,PCRt_L,99.0,2930,0.5458521879675445
99,CG_L,100.0,1621,0.5062992266304033
100,Su5_L,101.0,138,0.5134478932705479
101,m5_L,102.0,73,0.4802669490853401
102,5N_L,103.0,243,0.5230035811294744
103,PnO_L,104.0,3327,0.5177469526929543
104,Raph_L,105.0,249,0.5175223361296826
105,Pr5_L,106.0,428,0.488804683646309
106,DTg_L,107.0,1102,0.49373931305215923
107,Tg_L,108.0,1,0.6061632633209229
108,CoN_L,109.0,314,0.5124918697698481
109,Pn_L,110.0,690,0.5196152346289676
110,RTg_L,111.0,260,0.5078011233073014
111,Oliv_L,112.0,818,0.5695662855336894
112,PnC_L,113.0,1611,0.5341208284127645
113,Sp5_L,114.0,1764,0.535172577854457
114,Ve_L,115.0,1944,0.5082057084382317
115,Gi_L,116.0,4225,0.519727344780984
116,Cu_L,117.0,461,0.5488303220970253
117,ac_L,118.0,211,0.4632197660857467
118,ot_L,119.0,1286,0.4520127692348201
119,fi_L,120.0,964,0.46503570856704257
120,cc_L,121.0,8762,0.5686539096583026
121,fx_L,122.0,45,0.4511492901378208
122,st_L,123.0,430,0.490536312654961
123,cg_L,124.0,490,0.6332015152488436
124,lo_L,125.0,565,0.4288892700476984
125,vhc_L,126.0,9,0.44593194127082825
126,ic_L,127.0,1696,0.5054111335918589
127,fr_L,128.0,0,
128,sm_L,129.0,33,0.39588666278304474
129,mt_L,130.0,0,
130,pc_L,131.0,18,0.47596001459492576
131,bsc_L,132.0,6,0.45428356528282166
132,cp_L,133.0,1372,0.48817780931037646
133,ll_L,134.0,453,0.5066887207378615
134,sp5_L,135.0,1066,0.4975984160129617
135,py_L,136.0,358,0.46313334801676553
136,n8_L,137.0,101,0.4340032165003295
137,n7_L,138.0,1,0.35692524909973145
138,lfp_L,139.0,11,0.5268049836158752
139,mlf_ts_L,140.0,955,0.4688052343136353
140,sc_L,141.0,502,0.429070814909688
141,ml_L,142.0,100,0.4803489977121353
142,vsc_L,143.0,715,0.5016684595104698
143,mcp_L,144.0,1056,0.4594875883141702
144,scp_L,145.0,354,0.4821193308311667
145,icp_oc_tz_L,146.0,314,0.4869677846788601
146,cbw_L,147.0,3509,0.5049832295440615
147,LV_L,148.0,3674,0.39674904112484577
148,A25_L,149.0,190,0.5155961989572174
149,das_L,150.0,0,
150,Post_L,151.0,259,0.6345519506332957
151,4V_L,152.0,626,0.3936076872407819
152,MiTg_L,153.0,466,0.5266689339037105
153,PT_L,154.0,40,0.3918540194630623
154,LDVL_L,155.0,58,0.5063559659596147
155,LP_L,156.0,88,0.4831312285228209
156,Athal_L,157.0,392,0.495913278995728
157,RMC_L,158.0,72,0.48671625720130074
158,PaR_L,159.0,0,
159,RR_L,160.0,245,0.5240911083562033
160,CSF_L,161.0,195,0.5563969003466459
161,IRN_L,162.0,957,0.5387297883365098
162,PHD_PaMP_Post_and_LatHy_L,163.0,697,0.5005997634857594
163,PR_p3Tg_L_L,164.0,33,0.5165412570490981
164,PVG_L,165.0,67,0.4870596192221143
165,BLA_L,166.0,967,0.5749997975845987
166,A24a_R,1001.0,806,0.5509090409163506
167,A24aPrime_R,1002.0,410,0.5813622216625911
168,A24b_R,1003.0,961,0.6395913030366868
169,A24bPrime_R,1004.0,230,0.7622498100218565
170,A29a_R,1005.0,274,0.6420265513397482
171,A29b_R,1006.0,111,0.6868671002957198
172,A29c_R,1007.0,724,0.6952587248788354
173,A30_R,1008.0,1592,0.726662503546057
174,A32_R,1009.0,1177,0.6205292320798389
175,Au1_R,1010.0,628,0.66141551324896
176,AuD_R,1011.0,776,0.7453221739605838
177,AuV_R,1012.0,776,0.6150557471189609
178,DLO_R,1013.0,334,0.5775059665034631
179,Fr3_R,1014.0,343,0.655658631039778
180,FrA_R,1015.0,3852,0.6956267206623051
181,Ins_R,1016.0,4674,0.509552006728893
182,LO_R,1017.0,1437,0.5685432138609737
183,LPtA_R,1018.0,66,0.8587904111905531
184,M1_R,1019.0,3862,0.7201989131199764
185,M2_R,1020.0,3597,0.7226584536982206
186,MO_R,1021.0,677,0.6174864778226377
187,MPtA_R,1022.0,228,0.8331385633924551
188,PtPR_R,1023.0,8,0.7483247220516205
189,S1_R,1024.0,349,0.7660416977794943
190,S1BF_R,1025.0,4897,0.7825792957160432
191,S1DZ_R,1026.0,638,0.8179440621204884
192,S1FL_R,1027.0,1656,0.7976888652872924
193,S1HL_R,1028.0,1244,0.800069932098174
194,S1J_R,1029.0,1431,0.6985794790635819
195,S1Sh_R,1030.0,29,0.8613944156416531
196,S1Tr_R,1031.0,278,0.8399502952321828
197,S1ULp_R,1032.0,2177,0.6977776369891914
198,S2_R,1033.0,3048,0.5570121576222457
199,TeA_R,1034.0,1570,0.6214960599591018
200,V1_R,1035.0,316,0.7886200965016703
201,V1B_R,1036.0,1059,0.6973000179775714
202,V1M_R,1037.0,2148,0.6763910978297171
203,V2L_R,1038.0,1203,0.6757234781237315
204,V2ML_R,1039.0,603,0.8246506064586576
205,V2MM_R,1040.0,902,0.773159635668319
206,VO_R,1041.0,715,0.5451542476257244
207,CEnt_R,1042.0,2977,0.5412313763476435
208,DIEnt_R,1043.0,656,0.5680450081552674
209,DLEnt_R,1044.0,1355,0.5874812350501873
210,MEnt_R,1045.0,303,0.5613332225544618
211,VIEnt_R,1046.0,596,0.5538005217309766
212,Cl_R,1047.0,65,0.5096515054886158
213,DCl_R,1048.0,0,
214,PLCo_R,1049.0,1188,0.5022029260719063
215,VCl_R,1050.0,49,0.5187954610707809
216,Hc_R,1051.0,14025,0.555184850208262
217,DTT_R,1052.0,158,0.48425749095180365
218,Ect_R,1053.0,1135,0.6124996967252656
219,PaS_R,1054.0,519,0.5393771319605252
220,PRh_R,1055.0,917,0.5832271844213636
221,PrS_R,1056.0,26,0.5320682915357443
222,Pir_R,1057.0,34173,0.5810115849870956
223,APir_R,1058.0,114,0.5769722798937246
224,Hyp_R,1059.0,6940,0.5560012465638111
225,Pre_Tel_R,1060.0,3420,0.5365846468168393
226,Sthal_R,1061.0,337,0.5231973367911772
227,SPT_R,1062.0,3735,0.533418825583924
228,GP_R,1063.0,978,0.5556152809738869
229,CPu_R,1064.0,10753,0.5240711834814165
230,Amy_R,1065.0,7450,0.5181506302122701
231,Acb_R,1066.0,2110,0.5267722479681268
232,BNst_R,1067.0,318,0.5249640275284929
233,Vpal_R,1068.0,1151,0.5942930836039559
234,PAG_R,1069.0,4252,0.5258331204031227
235,APT_R,1154.0,32,0.41669656010344625
236,VTA_R,1071.0,153,0.48451244947957056
237,Thal_R_R,1072.0,5999,0.4645506920583905
238,VT_R,1073.0,851,0.47263039571488086
239,LDNT_R,1074.0,138,0.4929465906343598
240,MGN_R,1075.0,249,0.4987746998966937
241,LGN_R,1076.0,411,0.4952514357230379
242,ZI_R,1077.0,980,0.4811346437249865
243,RTN_R,1078.0,966,0.5007182455025845
244,Sub_PP_R,1079.0,146,0.5125622530914333
245,DpMe_R,1080.0,1492,0.5153317524384877
246,SC_R,1081.0,4764,0.5747204666126811
247,IC_R,1082.0,2816,0.6423388866559517
248,SN_R,1083.0,610,0.4920084110293232
249,RPC_R,1084.0,60,0.514789991080761
250,MRN_R,1085.0,2130,0.5203449601998351
251,RI_R,1086.0,169,0.5168654324387657
252,Cn_R,1087.0,260,0.542950260409942
253,PrCn_R,1088.0,336,0.518519120645665
254,BS_R_R,1089.0,3838,0.4897397054071039
255,Iped_R,1090.0,115,0.5341411039881084
256,Cb_1_10_R,1091.0,29592,0.575573362140919
257,Den_R,1092.0,241,0.5841314215135772
258,Int_R,1093.0,260,0.5570630945838415
259,FasDL_R,1094.0,1,0.40693238377571106
260,FasMed_R,1095.0,540,0.52156963420135
261,Vll_R,1096.0,16,0.5330523159354925
262,ParB_R,1097.0,207,0.5396405180583254
263,KF_R,1098.0,413,0.5002185651811503
264,PCRt_R,1099.0,3146,0.5517222405010473
265,CG_R,1100.0,1860,0.5011392066876094
266,Su5_R,1101.0,162,0.5096264043707907
267,m5_R,1102.0,72,0.4977252578569783
268,5N_R,1103.0,142,0.5201449457188727
269,PnC_R,1104.0,3115,0.5199921581086914
270,Raph_R,1105.0,185,0.5128112050327095
271,Pr5_R,1106.0,574,0.5109849853849993
272,DTg_R,1107.0,1104,0.4952230277214793
273,Tg_R,1108.0,2,0.5789656937122345
274,CoN_R,1109.0,357,0.5050032330410821
275,Pn_R,1110.0,611,0.5284890078873954
276,RTg_R,1111.0,254,0.5039708580323091
277,Oliv_R,1112.0,759,0.5578540171519883
278,PnRt_R,1113.0,1449,0.5385354625471219
279,Sp5_R,1114.0,1790,0.530477165751284
280,Ve_R,1115.0,2219,0.5145028884505409
281,Gi_R,1116.0,4113,0.515630611350523
282,Cu_R,1117.0,468,0.5509953351739125
283,ac_R,1118.0,211,0.4748106122864366
284,ot_R,1119.0,1301,0.4492466560035921
285,fi_R,1120.0,879,0.47169559037861697
286,cc_R,1121.0,8319,0.5314322533709511
287,fx_R,1122.0,44,0.44411765513094986
288,st_R,1123.0,383,0.48444595691740666
289,cg_R,1124.0,452,0.5860161812959519
290,lo_R,1125.0,500,0.5220758824497461
291,vhc_R,1126.0,21,0.4551566370895931
292,ic_R,1127.0,1657,0.4955687700946718
293,fr_R,1128.0,0,
294,sm_R,1129.0,34,0.3687409920727505
295,mt_R,1130.0,0,
296,pc_R,1131.0,11,0.43661207231608307
297,bsc_R,1132.0,6,0.44851018985112506
298,cp_R,1133.0,1345,0.49147095365595195
299,ll_R,1134.0,453,0.516369549775492
300,sp5_R,1135.0,1165,0.5108219126902936
301,py_R,1136.0,351,0.448373437500917
302,n8_R,1137.0,119,0.4545067158065924
303,n7_R,1138.0,0,
304,lfp_R,1139.0,8,0.4365077614784241
305,mlf_ts_R,1140.0,765,0.4744707037031261
306,sc_R,1141.0,489,0.44049972344517463
307,ml_R,1142.0,97,0.4817432555341229
308,vsc_R,1143.0,681,0.5102158709157056
309,mcp_R,1144.0,993,0.46851002407698233
310,scp_R,1145.0,369,0.4892798785756274
311,icp_oc_tz_R,1146.0,329,0.48097315484991915
312,cbw_R,1147.0,3383,0.5109095629497354
313,LV_R,1148.0,4183,0.38543093571416676
314,A25_R,1149.0,183,0.5361325234337583
315,das_R,1150.0,0,
316,Post_R,1151.0,213,0.5850493220935965
317,4V_R,1152.0,646,0.37965357555047646
318,MiTg_R,1153.0,479,0.5271903545224343
319,APT_R,1154.0,32,0.41669656010344625
320,LDVL_R,1155.0,74,0.4968976281784676
321,LP_R,1156.0,97,0.48956004368890194
322,AThal_R,1157.0,344,0.4951124467648739
323,RMC_R,1158.0,62,0.4798020605118044
324,PaR_R,1159.0,0,
325,RR_R,1160.0,246,0.5074254261042045
326,CSF_R,1161.0,173,0.5301429009161933
327,IRN_R,1162.0,959,0.5411750906388877
328,PHD_PaMP_Post_and_LatHy_R,1163.0,951,0.4901439694356718
329,PR_p3Tg_L_R,1164.0,41,0.462946058046527
330,PVG_R,1165.0,32,0.514590872451663
331,BLA_R,,0,
