,Structure Abbreviation,Index,Voxel Number,Mean intensity
46,Cl_L,47.0,5,0.17903634011745453
47,DCl_L,48.0,0,
48,PLCo_L,49.0,833,0.1595891038311415
49,VCl_L,50.0,14,0.19420528092554637
50,Hc_L,51.0,14073,0.18531505926275596
51,DTT_L,52.0,263,0.15834734288571906
52,Ect_L,53.0,917,0.218361208489573
53,PaS_L,54.0,565,0.1808351051754656
54,PRh_L,55.0,708,0.20248254663232018
55,PrS_L,56.0,64,0.1721236170269549
56,Pir_L,57.0,29356,0.18520388447407124
57,APir_L,58.0,91,0.1769701423389571
58,Hyp_L,59.0,5153,0.1676587091609561
59,Preopt_L,60.0,2983,0.1736974816805578
60,Sthal_L,61.0,197,0.17886365965235657
61,SPT_L,62.0,3527,0.1681059227323174
62,GP_L,63.0,885,0.17704563402691803
63,CPu_L,64.0,10629,0.169947978211813
64,Amy_L,65.0,6049,0.16979349791082315
65,Acb_L,66.0,1947,0.17202011852859533
66,BNst_L,67.0,279,0.17697389851120637
67,Vpal_L,68.0,914,0.1851572777741717
68,PAG_L,69.0,3116,0.1755508986542023
69,APT_L,70.0,287,0.1635467359724776
70,VTA_L,71.0,85,0.17750476581208846
71,Thal_R_L,72.0,5678,0.1636190727830731
72,VT_L,73.0,1386,0.16887099362512
73,LDNT_L,74.0,134,0.16389554683397065
74,MGN_L,75.0,226,0.17165186388038955
75,LGN_L,76.0,413,0.16730567526081283
76,ZI_L,77.0,837,0.17114449200735582
77,RTN_L,78.0,1171,0.17170546081053917
78,Sub_PP_L,79.0,139,0.180684186464591
79,DpMe_L,80.0,1296,0.17509109620004892
80,SC_L,81.0,5318,0.17610470099909137
81,IC_L,82.0,2951,0.19495003218521145
82,SN_L,83.0,554,0.1736694835933322
83,RPC_L,84.0,50,0.17851629436016084
84,MRN_L,85.0,1823,0.17684769898947295
85,RI_L,86.0,190,0.1801208889798114
86,Cn_L,87.0,151,0.17832056265201
87,PrCn_L,88.0,255,0.17346419095993043
88,BS_R_L,89.0,3084,0.16172278072472407
89,Iped_L,90.0,120,0.18762375491981706
90,Cb_1_10_L,91.0,24734,0.17872118416964572
91,Den_L,92.0,184,0.17366168239032445
92,Int_L,93.0,212,0.17105589139292826
93,FasDL_L,94.0,1,0.14623242616653442
94,FasMed_L,95.0,511,0.1664221625038789
95,Vll_L,96.0,18,0.13917293192611802
96,ParB_L,97.0,181,0.18478704783139308
97,KF_L,98.0,347,0.17698522055956403
98,PCRt_L,99.0,2379,0.1666027189159203
99,CG_L,100.0,1486,0.16931672179181514
100,Su5_L,101.0,120,0.17648633296291033
101,m5_L,102.0,53,0.15559833103193427
102,5N_L,103.0,193,0.17957827078246083
103,PnO_L,104.0,2728,0.17415167946816365
104,Raph_L,105.0,209,0.18510191228115958
105,Pr5_L,106.0,320,0.16219121653120966
106,DTg_L,107.0,1028,0.17851048494156466
107,Tg_L,108.0,1,0.167791947722435
108,CoN_L,109.0,260,0.16218756976035925
109,Pn_L,110.0,564,0.1620086400128954
110,RTg_L,111.0,187,0.16787710973126366
111,Oliv_L,112.0,704,0.1629620600936257
112,PnC_L,113.0,1317,0.17134575065488425
113,Sp5_L,114.0,1946,0.15221409877534392
114,Ve_L,115.0,1834,0.1651391732296221
115,Gi_L,116.0,4028,0.15519672289468503
116,Cu_L,117.0,473,0.15991049768682766
117,ac_L,118.0,192,0.1591277077483634
118,ot_L,119.0,990,0.15132007636506148
119,fi_L,120.0,1012,0.1491386344648986
120,cc_L,121.0,7838,0.16828609132746192
121,fx_L,122.0,46,0.15646840356614278
122,st_L,123.0,465,0.16271470689004466
123,cg_L,124.0,367,0.18084703812157427
124,lo_L,125.0,409,0.16604465296296153
125,vhc_L,126.0,9,0.16453304886817932
126,ic_L,127.0,1593,0.16809669153370801
127,fr_L,128.0,0,
128,sm_L,129.0,51,0.14106279713850395
129,mt_L,130.0,0,
130,pc_L,131.0,17,0.15024453313911662
131,bsc_L,132.0,4,0.14485983178019524
132,cp_L,133.0,1121,0.16385495800269065
133,ll_L,134.0,507,0.16929964165715777
134,sp5_L,135.0,976,0.14620902636622796
135,py_L,136.0,349,0.13887821608636647
136,n8_L,137.0,64,0.1455790811451152
137,n7_L,138.0,2,0.14093849807977676
138,lfp_L,139.0,10,0.14961907938122748
139,mlf_ts_L,140.0,850,0.15405975089353674
140,sc_L,141.0,265,0.13267634555978594
141,ml_L,142.0,103,0.1743185240956186
142,vsc_L,143.0,656,0.16830498970499852
143,mcp_L,144.0,935,0.1482700551376942
144,scp_L,145.0,343,0.17093600328392608
145,icp_oc_tz_L,146.0,298,0.15058971928970125
146,cbw_L,147.0,3290,0.16331039090105828
147,LV_L,148.0,3337,0.14758814687781752
148,A25_L,149.0,200,0.16008803823962808
149,das_L,150.0,0,
150,Post_L,151.0,271,0.18891477419881364
151,4V_L,152.0,472,0.15461926722614946
152,MiTg_L,153.0,447,0.17793146789207287
153,PT_L,154.0,44,0.13262582807378334
154,LDVL_L,155.0,60,0.16127020915349324
155,LP_L,156.0,90,0.1695771594842275
156,Athal_L,157.0,447,0.16345126236845184
157,RMC_L,158.0,64,0.16838447970803827
158,PaR_L,159.0,0,
159,RR_L,160.0,220,0.18341074701059948
160,CSF_L,161.0,221,0.16100361309439887
161,IRN_L,162.0,842,0.16529121034006608
162,PHD_PaMP_Post_and_LatHy_L,163.0,580,0.17458276624052688
163,PR_p3Tg_L_L,164.0,34,0.16294217504122677
164,PVG_L,165.0,45,0.17371172573831345
165,BLA_L,166.0,942,0.1768535219227812
166,A24a_R,1001.0,722,0.16126772262919642
167,A24aPrime_R,1002.0,274,0.1633901449776914
168,A24b_R,1003.0,884,0.17319694056061868
169,A24bPrime_R,1004.0,249,0.18640882842033263
170,A29a_R,1005.0,246,0.17118887406417993
171,A29b_R,1006.0,112,0.19103459122457675
172,A29c_R,1007.0,572,0.190015306331582
173,A30_R,1008.0,1661,0.20777119655769893
174,A32_R,1009.0,1324,0.17346690773536252
175,Au1_R,1010.0,659,0.21148860800519517
176,AuD_R,1011.0,814,0.2305063891432795
177,AuV_R,1012.0,716,0.2080671084243492
178,DLO_R,1013.0,334,0.16290683566988584
179,Fr3_R,1014.0,319,0.17974120946046326
180,FrA_R,1015.0,3919,0.17542965150181358
181,Ins_R,1016.0,3738,0.17771499126416085
182,LO_R,1017.0,1532,0.17497796066319352
183,LPtA_R,1018.0,93,0.2080791441984074
184,M1_R,1019.0,3489,0.18034563491729003
185,M2_R,1020.0,3660,0.1728739567162072
186,MO_R,1021.0,727,0.16953409495962043
187,MPtA_R,1022.0,272,0.20925314012257493
188,PtPR_R,1023.0,6,0.22329725821812949
189,S1_R,1024.0,375,0.22560119064648945
190,S1BF_R,1025.0,5160,0.21417529357438403
191,S1DZ_R,1026.0,614,0.21932547000700953
192,S1FL_R,1027.0,1607,0.2051328588705962
193,S1HL_R,1028.0,1257,0.2017140691253811
194,S1J_R,1029.0,1403,0.1854516621453373
195,S1Sh_R,1030.0,28,0.21416343535695756
196,S1Tr_R,1031.0,346,0.2120820632301314
197,S1ULp_R,1032.0,2390,0.19990826271256143
198,S2_R,1033.0,2842,0.1949002440261178
199,TeA_R,1034.0,1522,0.2102298459843408
200,V1_R,1035.0,411,0.2172303189253865
201,V1B_R,1036.0,1100,0.21874856561422348
202,V1M_R,1037.0,2266,0.20960906833502327
203,V2L_R,1038.0,1199,0.22302433965825558
204,V2ML_R,1039.0,723,0.21875695395766453
205,V2MM_R,1040.0,966,0.22140209634420047
206,VO_R,1041.0,817,0.1756184607415917
207,CEnt_R,1042.0,2371,0.18583466964198386
208,DIEnt_R,1043.0,513,0.19595231622689882
209,DLEnt_R,1044.0,1208,0.200716342567312
210,MEnt_R,1045.0,244,0.20028607028185344
211,VIEnt_R,1046.0,482,0.19391126856517
212,Cl_R,1047.0,68,0.17102216600495226
213,DCl_R,1048.0,1,0.18899552524089813
214,PLCo_R,1049.0,877,0.1711505074245152
215,VCl_R,1050.0,47,0.18391644320589431
216,Hc_R,1051.0,13154,0.1824863992055961
217,DTT_R,1052.0,212,0.16578123911793502
218,Ect_R,1053.0,1017,0.2107679921705111
219,PaS_R,1054.0,556,0.17769579947155587
220,PRh_R,1055.0,779,0.20479271405009464
221,PrS_R,1056.0,37,0.17159573451892748
222,Pir_R,1057.0,29491,0.18775217055228235
223,APir_R,1058.0,89,0.19388359525565352
224,Hyp_R,1059.0,5355,0.1726630058490874
225,Pre_Tel_R,1060.0,3151,0.1752319924772183
226,Sthal_R,1061.0,220,0.1806732353161682
227,SPT_R,1062.0,3770,0.1675052050634507
228,GP_R,1063.0,876,0.17915068510664653
229,CPu_R,1064.0,10262,0.17155721406970567
230,Amy_R,1065.0,6249,0.1744029253708122
231,Acb_R,1066.0,2060,0.173721930637811
232,BNst_R,1067.0,288,0.17862056826965678
233,Vpal_R,1068.0,1004,0.1873507592159201
234,PAG_R,1069.0,3629,0.1771360426241946
235,APT_R,1154.0,43,0.13783551284740136
236,VTA_R,1071.0,106,0.18265605992022552
237,Thal_R_R,1072.0,5785,0.16674485532703745
238,VT_R,1073.0,934,0.16957484621243507
239,LDNT_R,1074.0,160,0.16348885595798493
240,MGN_R,1075.0,258,0.17066733204117118
241,LGN_R,1076.0,483,0.166959112074311
242,ZI_R,1077.0,853,0.17184356319666746
243,RTN_R,1078.0,978,0.17186451278977355
244,Sub_PP_R,1079.0,131,0.17876365650018664
245,DpMe_R,1080.0,1413,0.17561062587779713
246,SC_R,1081.0,4270,0.17843983647886846
247,IC_R,1082.0,2731,0.19176320075110304
248,SN_R,1083.0,503,0.17308592110516774
249,RPC_R,1084.0,67,0.1812719066641224
250,MRN_R,1085.0,2146,0.17430026136609514
251,RI_R,1086.0,151,0.18046966658917485
252,Cn_R,1087.0,208,0.18039353281402817
253,PrCn_R,1088.0,301,0.17034906851888892
254,BS_R_R,1089.0,3345,0.16465699465664158
255,Iped_R,1090.0,65,0.18641801132605626
256,Cb_1_10_R,1091.0,24519,0.18053523407822616
257,Den_R,1092.0,178,0.18444787509990543
258,Int_R,1093.0,193,0.17561897936571447
259,FasDL_R,1094.0,2,0.16777318716049194
260,FasMed_R,1095.0,430,0.16896501079548237
261,Vll_R,1096.0,14,0.17507736491305487
262,ParB_R,1097.0,203,0.18449491563395326
263,KF_R,1098.0,374,0.1765449055854012
264,PCRt_R,1099.0,2642,0.1781120695269622
265,CG_R,1100.0,1610,0.16878944189744707
266,Su5_R,1101.0,157,0.17820862884734087
267,m5_R,1102.0,48,0.16692310106009245
268,5N_R,1103.0,116,0.18194376548816418
269,PnC_R,1104.0,2705,0.17763576472863252
270,Raph_R,1105.0,175,0.1823056440268244
271,Pr5_R,1106.0,418,0.16479654670759822
272,DTg_R,1107.0,1120,0.17948159157032414
273,Tg_R,1108.0,4,0.20629558712244034
274,CoN_R,1109.0,333,0.17376792245172523
275,Pn_R,1110.0,512,0.1644775345484959
276,RTg_R,1111.0,184,0.17032763390275446
277,Oliv_R,1112.0,689,0.17810027502444728
278,PnRt_R,1113.0,1513,0.18030209914686973
279,Sp5_R,1114.0,1953,0.15656848660399836
280,Ve_R,1115.0,2178,0.16802918348252718
281,Gi_R,1116.0,3739,0.16032750029380896
282,Cu_R,1117.0,465,0.16409320244866032
283,ac_R,1118.0,197,0.1623149623498699
284,ot_R,1119.0,907,0.1458189267636397
285,fi_R,1120.0,899,0.148060253807846
286,cc_R,1121.0,8002,0.1647015165531078
287,fx_R,1122.0,40,0.1571145996451378
288,st_R,1123.0,404,0.16160163432728536
289,cg_R,1124.0,333,0.1755442660939586
290,lo_R,1125.0,404,0.1582810306220804
291,vhc_R,1126.0,14,0.15995837535176957
292,ic_R,1127.0,1552,0.16711638883697158
293,fr_R,1128.0,0,
294,sm_R,1129.0,50,0.144835464656353
295,mt_R,1130.0,0,
296,pc_R,1131.0,15,0.1589755227168401
297,bsc_R,1132.0,7,0.14685179931776865
298,cp_R,1133.0,1032,0.1635182913818736
299,ll_R,1134.0,405,0.1645193239145073
300,sp5_R,1135.0,1054,0.15958807476755563
301,py_R,1136.0,340,0.1279902102863964
302,n8_R,1137.0,107,0.15212204509249358
303,n7_R,1138.0,1,0.2410343885421753
304,lfp_R,1139.0,8,0.15756884403526783
305,mlf_ts_R,1140.0,653,0.15543358730776935
306,sc_R,1141.0,298,0.13250534732719796
307,ml_R,1142.0,91,0.16427805725034778
308,vsc_R,1143.0,633,0.1702764321936627
309,mcp_R,1144.0,881,0.15121565074168322
310,scp_R,1145.0,344,0.16872486556598612
311,icp_oc_tz_R,1146.0,328,0.1570752357791473
312,cbw_R,1147.0,3110,0.16712982752794622
313,LV_R,1148.0,3764,0.14432611155712644
314,A25_R,1149.0,190,0.16596852423329103
315,das_R,1150.0,0,
316,Post_R,1151.0,211,0.1870239863604731
317,4V_R,1152.0,469,0.15631876728618577
318,MiTg_R,1153.0,454,0.17489144307795076
319,APT_R,1154.0,43,0.13783551284740136
320,LDVL_R,1155.0,85,0.15917047016760882
321,LP_R,1156.0,99,0.16877311573486137
322,AThal_R,1157.0,418,0.16674436070916185
323,RMC_R,1158.0,62,0.18173324941627442
324,PaR_R,1159.0,0,
325,RR_R,1160.0,231,0.1771536488811691
326,CSF_R,1161.0,163,0.16405556897169973
327,IRN_R,1162.0,876,0.17678757508595785
328,PHD_PaMP_Post_and_LatHy_R,1163.0,707,0.17712208328312828
329,PR_p3Tg_L_R,1164.0,37,0.17682297286149617
330,PVG_R,1165.0,24,0.17466612346470356
331,BLA_R,,0,
