,Structure Abbreviation,Index,Voxel Number,Mean intensity
0,A24a_L,1.0,750,0.20660659395654996
1,A24aPrime_L,2.0,300,0.2554430331538121
2,A24b_L,3.0,851,0.2510610716428376
3,A24bPrime_L,4.0,214,0.31049623660673603
4,A29a_L,5.0,187,0.2948276475868761
5,A29b_L,6.0,106,0.3275751345000177
6,A29c_L,7.0,510,0.3185887894794053
7,A30_L,8.0,1689,0.34542492457514967
8,A32_L,9.0,1246,0.23265989253934274
9,Au1_L,10.0,722,0.34225915910010524
10,AuD_L,11.0,939,0.35218277585487395
11,AuV_L,12.0,779,0.32259883762209346
12,DLO_L,13.0,306,0.1969433696514446
13,Fr3_L,14.0,415,0.2357490217470261
14,FrA_L,15.0,3501,0.24796143159168135
15,Ins_L,16.0,3916,0.22385900125927288
16,LO_L,17.0,1413,0.20989176014574049
17,LPtA_L,18.0,116,0.4035406690733186
18,M1_L,19.0,4041,0.27715640154636545
19,M2_L,20.0,3753,0.27840044493659194
20,MO_L,21.0,863,0.20951232426343344
21,MPtA_L,22.0,207,0.3984136278358635
22,PtPR_L,23.0,41,0.3911491625192689
23,S1_L,24.0,365,0.38104512095451354
24,S1BF_L,25.0,5137,0.33600464258803475
25,S1DZ_L,26.0,702,0.32886367337910877
26,S1FL_L,27.0,1968,0.3136010769058049
27,S1HL_L,28.0,1690,0.3278400328693658
28,S1J_L,29.0,1513,0.25571793324688924
29,S1Sh_L,30.0,39,0.3707143763701121
30,S1Tr_L,31.0,318,0.38605639291634347
31,S1ULp_L,32.0,2184,0.29046434354746625
32,S2_L,33.0,3144,0.2690392930638851
33,TeA_L,34.0,1568,0.30951733046154284
34,V1_L,35.0,327,0.3859207848890112
35,V1B_L,36.0,1048,0.3577790808444487
36,V1M_L,37.0,2263,0.3353506712999378
37,V2L_L,38.0,1330,0.3454944835961761
38,V2ML_L,39.0,595,0.399707612032149
39,V2MM_L,40.0,999,0.3712679197540035
40,VO_L,41.0,791,0.2005596325536142
41,CEnt_L,42.0,2503,0.21984923758725977
42,DIEnt_L,43.0,621,0.2444298597001703
43,DLEnt_L,44.0,1351,0.24091413903906997
44,MEnt_L,45.0,262,0.24133053766065882
45,VIEnt_L,46.0,507,0.2382612057926622
46,Cl_L,47.0,2,0.2490636184811592
47,DCl_L,48.0,0,
48,PLCo_L,49.0,969,0.19841130431145584
49,VCl_L,50.0,6,0.228667750954628
50,Hc_L,51.0,14057,0.23931999589608924
51,DTT_L,52.0,273,0.18265015903464604
52,Ect_L,53.0,979,0.28214331885249916
53,PaS_L,54.0,600,0.21606892426808674
54,PRh_L,55.0,734,0.2509132618089625
55,PrS_L,56.0,67,0.228320104862327
56,Pir_L,57.0,28212,0.23458706349902692
57,APir_L,58.0,110,0.24387526979500598
58,Hyp_L,59.0,5186,0.19859720070907796
59,Preopt_L,60.0,2949,0.2072632295367232
60,Sthal_L,61.0,262,0.19932801634755754
61,SPT_L,62.0,3648,0.19675037346110402
62,GP_L,63.0,1029,0.2048261808294828
63,CPu_L,64.0,11394,0.20542717602169994
64,Amy_L,65.0,6741,0.20549760256866162
65,Acb_L,66.0,2063,0.2000933921978535
66,BNst_L,67.0,317,0.20077430195988916
67,Vpal_L,68.0,921,0.22114804154110265
68,PAG_L,69.0,3671,0.21680741580581184
69,APT_L,70.0,285,0.20730350464582442
70,VTA_L,71.0,87,0.19636315364262152
71,Thal_R_L,72.0,6217,0.18679826751318998
72,VT_L,73.0,1543,0.1986290172457077
73,LDNT_L,74.0,182,0.20545353961514903
74,MGN_L,75.0,264,0.20681118688574343
75,LGN_L,76.0,472,0.21655249229427112
76,ZI_L,77.0,997,0.19318002592417277
77,RTN_L,78.0,1226,0.19934306674155286
78,Sub_PP_L,79.0,148,0.20664308381241722
79,DpMe_L,80.0,1435,0.19148589837322666
80,SC_L,81.0,4954,0.2493487207491972
81,IC_L,82.0,2928,0.25457197800787584
82,SN_L,83.0,542,0.1909495264401735
83,RPC_L,84.0,66,0.19698719477111643
84,MRN_L,85.0,1990,0.20297845716040638
85,RI_L,86.0,189,0.19481965631404252
86,Cn_L,87.0,226,0.205923489500991
87,PrCn_L,88.0,314,0.20506018376464297
88,BS_R_L,89.0,2918,0.18635691929994133
89,Iped_L,90.0,102,0.20919035272855385
90,Cb_1_10_L,91.0,25550,0.2156399445074616
91,Den_L,92.0,203,0.20946797016512583
92,Int_L,93.0,224,0.2122123629586505
93,FasDL_L,94.0,3,0.22400381167729697
94,FasMed_L,95.0,530,0.19110837640627376
95,Vll_L,96.0,18,0.18059703728391063
96,ParB_L,97.0,203,0.2163992720137676
97,KF_L,98.0,396,0.2009535538916937
98,PCRt_L,99.0,2514,0.19516719121992732
99,CG_L,100.0,1378,0.1814310786588704
100,Su5_L,101.0,127,0.20764952944958304
101,m5_L,102.0,58,0.17113267681721983
102,5N_L,103.0,194,0.19129004187344276
103,PnO_L,104.0,2666,0.1884825974954355
104,Raph_L,105.0,202,0.19633279032636397
105,Pr5_L,106.0,344,0.18239430723668532
106,DTg_L,107.0,1043,0.19475094632585804
107,Tg_L,108.0,0,
108,CoN_L,109.0,276,0.1919173370992792
109,Pn_L,110.0,469,0.17667415068506687
110,RTg_L,111.0,177,0.18142983018510087
111,Oliv_L,112.0,768,0.18819850414486913
112,PnC_L,113.0,1389,0.18617177423682463
113,Sp5_L,114.0,1605,0.18839379341524337
114,Ve_L,115.0,1785,0.1893387074104878
115,Gi_L,116.0,3944,0.17869450327417005
116,Cu_L,117.0,449,0.18870974476459562
117,ac_L,118.0,192,0.16793098886652538
118,ot_L,119.0,968,0.1730917227754662
119,fi_L,120.0,1071,0.17961309945522125
120,cc_L,121.0,7796,0.22462349818143065
121,fx_L,122.0,41,0.16776166674567433
122,st_L,123.0,428,0.19337967175677
123,cg_L,124.0,418,0.27334201375120565
124,lo_L,125.0,378,0.18141188017196125
125,vhc_L,126.0,10,0.19377049952745437
126,ic_L,127.0,1562,0.19581480616663086
127,fr_L,128.0,0,
128,sm_L,129.0,47,0.15958654293988614
129,mt_L,130.0,0,
130,pc_L,131.0,16,0.19846646953374147
131,bsc_L,132.0,6,0.19763181606928507
132,cp_L,133.0,1141,0.17872187021816122
133,ll_L,134.0,477,0.1877530268403219
134,sp5_L,135.0,971,0.1753876737513638
135,py_L,136.0,369,0.16474748938912298
136,n8_L,137.0,88,0.16869436907158655
137,n7_L,138.0,2,0.19063014537096024
138,lfp_L,139.0,11,0.18257161568511615
139,mlf_ts_L,140.0,756,0.17221529089978763
140,sc_L,141.0,215,0.16562935668368672
141,ml_L,142.0,86,0.18534741654645565
142,vsc_L,143.0,624,0.19282975991089374
143,mcp_L,144.0,889,0.1678408229989665
144,scp_L,145.0,393,0.18908643223932983
145,icp_oc_tz_L,146.0,316,0.1824933011202684
146,cbw_L,147.0,3460,0.19007206908561763
147,LV_L,148.0,4035,0.17019152648590016
148,A25_L,149.0,212,0.17739765288062254
149,das_L,150.0,0,
150,Post_L,151.0,264,0.2712206036755533
151,4V_L,152.0,454,0.17338129940405816
152,MiTg_L,153.0,504,0.20725766782249724
153,PT_L,154.0,45,0.14209164099560845
154,LDVL_L,155.0,78,0.21262247975055987
155,LP_L,156.0,112,0.21202023946014897
156,Athal_L,157.0,446,0.1913831338887792
157,RMC_L,158.0,69,0.18239553197138553
158,PaR_L,159.0,0,
159,RR_L,160.0,232,0.2014873071477331
160,CSF_L,161.0,194,0.2146612636783381
161,IRN_L,162.0,808,0.18972532215094803
162,PHD_PaMP_Post_and_LatHy_L,163.0,556,0.1952456245533854
163,PR_p3Tg_L_L,164.0,34,0.18551902341492035
164,PVG_L,165.0,41,0.19408185162195346
165,BLA_L,166.0,924,0.22446263557324161
166,A24a_R,1001.0,750,0.20291932918379704
167,A24aPrime_R,1002.0,329,0.24026434039725358
168,A24b_R,1003.0,862,0.2475796481054233
169,A24bPrime_R,1004.0,185,0.29654193278905505
170,A29a_R,1005.0,191,0.2835106673743088
171,A29b_R,1006.0,109,0.32895024428400427
172,A29c_R,1007.0,508,0.3053122665293104
173,A30_R,1008.0,1419,0.32845970209349284
174,A32_R,1009.0,1115,0.22876131058140187
175,Au1_R,1010.0,716,0.28255252717010804
176,AuD_R,1011.0,964,0.32524878165348436
177,AuV_R,1012.0,737,0.24996888291803435
178,DLO_R,1013.0,369,0.1918322710890757
179,Fr3_R,1014.0,346,0.23229073560823596
180,FrA_R,1015.0,3327,0.25931890934553453
181,Ins_R,1016.0,3905,0.21331277905883467
182,LO_R,1017.0,1497,0.20586665745627983
183,LPtA_R,1018.0,83,0.38171793035714024
184,M1_R,1019.0,3376,0.2796988746987753
185,M2_R,1020.0,2951,0.2795885835904584
186,MO_R,1021.0,702,0.20520968624839075
187,MPtA_R,1022.0,228,0.3650382748037054
188,PtPR_R,1023.0,7,0.39584241594587055
189,S1_R,1024.0,405,0.36265325042200675
190,S1BF_R,1025.0,5503,0.32529218950619077
191,S1DZ_R,1026.0,697,0.3263007220270986
192,S1FL_R,1027.0,1758,0.3156414911600171
193,S1HL_R,1028.0,1366,0.32046600796096847
194,S1J_R,1029.0,1458,0.25200028617359155
195,S1Sh_R,1030.0,37,0.35428881484109004
196,S1Tr_R,1031.0,342,0.3690191754385045
197,S1ULp_R,1032.0,2325,0.26713426477486085
198,S2_R,1033.0,3024,0.23752700825709672
199,TeA_R,1034.0,1537,0.25222839464517716
200,V1_R,1035.0,394,0.3883410237616089
201,V1B_R,1036.0,1256,0.36953013144718233
202,V1M_R,1037.0,2366,0.3435890239065896
203,V2L_R,1038.0,1374,0.32345732339431454
204,V2ML_R,1039.0,654,0.3957993577060714
205,V2MM_R,1040.0,907,0.3719750711449977
206,VO_R,1041.0,727,0.19724261422514752
207,CEnt_R,1042.0,2761,0.20682500945846052
208,DIEnt_R,1043.0,520,0.21979374905618337
209,DLEnt_R,1044.0,1146,0.22704616171449266
210,MEnt_R,1045.0,302,0.2260152752085632
211,VIEnt_R,1046.0,610,0.21860813112532507
212,Cl_R,1047.0,62,0.18028318593578954
213,DCl_R,1048.0,1,0.2361440360546112
214,PLCo_R,1049.0,790,0.1767472213440681
215,VCl_R,1050.0,53,0.21578752600921774
216,Hc_R,1051.0,14117,0.23248943135199326
217,DTT_R,1052.0,210,0.179984129433121
218,Ect_R,1053.0,1058,0.23612349977565397
219,PaS_R,1054.0,605,0.21838814336036846
220,PRh_R,1055.0,838,0.23008968334351632
221,PrS_R,1056.0,45,0.22564602096875508
222,Pir_R,1057.0,27945,0.22746306976850353
223,APir_R,1058.0,111,0.1911724518548261
224,Hyp_R,1059.0,5117,0.19219442959441696
225,Pre_Tel_R,1060.0,3014,0.19990357131695383
226,Sthal_R,1061.0,262,0.19903433976965096
227,SPT_R,1062.0,3595,0.19400701047502902
228,GP_R,1063.0,869,0.19844456412266806
229,CPu_R,1064.0,10527,0.19925624160820618
230,Amy_R,1065.0,5468,0.19364399741994437
231,Acb_R,1066.0,2081,0.19813909439270683
232,BNst_R,1067.0,283,0.19856796613746314
233,Vpal_R,1068.0,854,0.21291773486228124
234,PAG_R,1069.0,4135,0.21868027389734226
235,APT_R,1154.0,46,0.1633405953483737
236,VTA_R,1071.0,109,0.1932775546377952
237,Thal_R_R,1072.0,5943,0.1861487215072363
238,VT_R,1073.0,1034,0.1952168107594812
239,LDNT_R,1074.0,183,0.20395150528253753
240,MGN_R,1075.0,255,0.20173225304951856
241,LGN_R,1076.0,493,0.2120042885171956
242,ZI_R,1077.0,906,0.18914930909773373
243,RTN_R,1078.0,971,0.19725327151534977
244,Sub_PP_R,1079.0,153,0.20720058952281678
245,DpMe_R,1080.0,1407,0.19436064932836908
246,SC_R,1081.0,4328,0.24862889656728193
247,IC_R,1082.0,2556,0.2647328846687116
248,SN_R,1083.0,560,0.19165906590808715
249,RPC_R,1084.0,59,0.19382102080320907
250,MRN_R,1085.0,2015,0.202579441013984
251,RI_R,1086.0,131,0.19318570879124503
252,Cn_R,1087.0,298,0.20986530504770726
253,PrCn_R,1088.0,332,0.20741831937647728
254,BS_R_R,1089.0,2937,0.18568130984400097
255,Iped_R,1090.0,72,0.20395138808008698
256,Cb_1_10_R,1091.0,23974,0.2148157844704216
257,Den_R,1092.0,183,0.20732568546396787
258,Int_R,1093.0,225,0.20696711152791977
259,FasDL_R,1094.0,1,0.17424893379211426
260,FasMed_R,1095.0,540,0.19287348215778669
261,Vll_R,1096.0,15,0.16220345348119736
262,ParB_R,1097.0,206,0.21511908902705296
263,KF_R,1098.0,386,0.190358875599241
264,PCRt_R,1099.0,2255,0.17827516043034203
265,CG_R,1100.0,1206,0.1811103934103972
266,Su5_R,1101.0,133,0.1950528510194972
267,m5_R,1102.0,34,0.16564351144958944
268,5N_R,1103.0,112,0.19304916675069503
269,PnC_R,1104.0,2634,0.18487417832831587
270,Raph_R,1105.0,160,0.19799159951508044
271,Pr5_R,1106.0,405,0.17905334578252133
272,DTg_R,1107.0,942,0.19723254860618059
273,Tg_R,1108.0,2,0.21939775347709656
274,CoN_R,1109.0,288,0.16171038564708498
275,Pn_R,1110.0,436,0.17078161131966552
276,RTg_R,1111.0,173,0.17738826047478384
277,Oliv_R,1112.0,672,0.17496863582969777
278,PnRt_R,1113.0,1148,0.17792495895008384
279,Sp5_R,1114.0,1173,0.17561705322191437
280,Ve_R,1115.0,1851,0.18522332910385922
281,Gi_R,1116.0,3359,0.1709694629920473
282,Cu_R,1117.0,260,0.18686329688017184
283,ac_R,1118.0,202,0.16869561097557
284,ot_R,1119.0,814,0.17633199945311875
285,fi_R,1120.0,970,0.1788057482042878
286,cc_R,1121.0,7078,0.21184708340465602
287,fx_R,1122.0,43,0.16301106852154398
288,st_R,1123.0,392,0.19376678688793766
289,cg_R,1124.0,322,0.26112762223119323
290,lo_R,1125.0,374,0.2038829509507526
291,vhc_R,1126.0,22,0.18717191910201852
292,ic_R,1127.0,1473,0.189832381180817
293,fr_R,1128.0,0,
294,sm_R,1129.0,38,0.15420340442735897
295,mt_R,1130.0,0,
296,pc_R,1131.0,11,0.19198360497301276
297,bsc_R,1132.0,7,0.20861139467784337
298,cp_R,1133.0,1105,0.18162588428925067
299,ll_R,1134.0,451,0.1848975724299044
300,sp5_R,1135.0,1039,0.15799234468307027
301,py_R,1136.0,310,0.16506707480838223
302,n8_R,1137.0,87,0.1584728210308086
303,n7_R,1138.0,0,
304,lfp_R,1139.0,8,0.15143112000077963
305,mlf_ts_R,1140.0,585,0.16811146129909743
306,sc_R,1141.0,176,0.16659449658949266
307,ml_R,1142.0,84,0.18474539324996017
308,vsc_R,1143.0,606,0.18563859081725673
309,mcp_R,1144.0,795,0.1646786060535683
310,scp_R,1145.0,351,0.1881152269167778
311,icp_oc_tz_R,1146.0,301,0.16314102949395132
312,cbw_R,1147.0,3226,0.18426969961043255
313,LV_R,1148.0,4467,0.16362500816411837
314,A25_R,1149.0,204,0.18251310056988515
315,das_R,1150.0,0,
316,Post_R,1151.0,239,0.2527677519675578
317,4V_R,1152.0,389,0.1679848139497492
318,MiTg_R,1153.0,472,0.20859115469758793
319,APT_R,1154.0,46,0.1633405953483737
320,LDVL_R,1155.0,118,0.21331264697394128
321,LP_R,1156.0,151,0.20773697580328052
322,AThal_R,1157.0,332,0.19075200664081488
323,RMC_R,1158.0,51,0.18120987348112405
324,PaR_R,1159.0,0,
325,RR_R,1160.0,204,0.1983670485662479
326,CSF_R,1161.0,144,0.20421843983543417
327,IRN_R,1162.0,717,0.17795740749629804
328,PHD_PaMP_Post_and_LatHy_R,1163.0,747,0.18988430235719425
329,PR_p3Tg_L_R,1164.0,34,0.18957719908041112
330,PVG_R,1165.0,27,0.18055447825679072
331,BLA_R,,0,
