,Structure Abbreviation,Index,Voxel Number,Mean intensity
0,A24a_L,1.0,745,0.42887892951101264
1,A24aPrime_L,2.0,242,0.5199229937693304
2,A24b_L,3.0,643,0.46450475966021954
3,A24bPrime_L,4.0,179,0.5124386623918011
4,A29a_L,5.0,213,0.5856552631222586
5,A29b_L,6.0,92,0.5755186962044757
6,A29c_L,7.0,490,0.5854089236076997
7,A30_L,8.0,1469,0.6068112056897642
8,A32_L,9.0,1250,0.4546276699781418
9,Au1_L,10.0,709,0.5989351810411943
10,AuD_L,11.0,826,0.6374564841570057
11,AuV_L,12.0,727,0.5849049042556768
12,DLO_L,13.0,349,0.4387460053821006
13,Fr3_L,14.0,497,0.4922357380869883
14,FrA_L,15.0,3424,0.506050393157247
15,Ins_L,16.0,3940,0.47403331864341564
16,LO_L,17.0,1349,0.4620960796095867
17,LPtA_L,18.0,70,0.7444583547966821
18,M1_L,19.0,3090,0.531066694426498
19,M2_L,20.0,2891,0.5101254200855987
20,MO_L,21.0,781,0.4595316644285766
21,MPtA_L,22.0,137,0.6854472258230195
22,PtPR_L,23.0,27,0.7101085075625667
23,S1_L,24.0,294,0.680894523859024
24,S1BF_L,25.0,4485,0.5984481332244282
25,S1DZ_L,26.0,606,0.5969880830631791
26,S1FL_L,27.0,1614,0.5765466459160106
27,S1HL_L,28.0,1242,0.6005549728270506
28,S1J_L,29.0,1643,0.5127419710558359
29,S1Sh_L,30.0,29,0.6250596724707504
30,S1Tr_L,31.0,207,0.7065324077859593
31,S1ULp_L,32.0,2265,0.5349797895149416
32,S2_L,33.0,3026,0.5105001080463599
33,TeA_L,34.0,1552,0.6078538629466418
34,V1_L,35.0,237,0.6734522802417289
35,V1B_L,36.0,971,0.6666217320027975
36,V1M_L,37.0,2013,0.6438968359195233
37,V2L_L,38.0,1275,0.6434881678749533
38,V2ML_L,39.0,459,0.726570317168641
39,V2MM_L,40.0,846,0.6790034367260358
40,VO_L,41.0,687,0.44590350130933515
41,CEnt_L,42.0,2623,0.4884362377558689
42,DIEnt_L,43.0,603,0.5190722950260042
43,DLEnt_L,44.0,1053,0.5229920311021669
44,MEnt_L,45.0,292,0.49143432397140213
45,VIEnt_L,46.0,597,0.4989246972142352
46,Cl_L,47.0,5,0.4786257207393646
47,DCl_L,48.0,0,
48,PLCo_L,49.0,923,0.4364499773341811
49,VCl_L,50.0,13,0.484092306632262
50,Hc_L,51.0,12674,0.4935100702011888
51,DTT_L,52.0,254,0.4388508572001157
52,Ect_L,53.0,1003,0.5787596160012964
53,PaS_L,54.0,556,0.4830739894788042
54,PRh_L,55.0,733,0.542388962020165
55,PrS_L,56.0,55,0.48598545627160505
56,Pir_L,57.0,28509,0.5022724979045228
57,APir_L,58.0,116,0.5117072971730396
58,Hyp_L,59.0,4925,0.45375365530930195
59,Preopt_L,60.0,3104,0.46245717820855453
60,Sthal_L,61.0,268,0.4675821135960408
61,SPT_L,62.0,3681,0.45397058701513576
62,GP_L,63.0,899,0.47531151973763613
63,CPu_L,64.0,10373,0.4458966985550311
64,Amy_L,65.0,6423,0.4505557433378561
65,Acb_L,66.0,1916,0.4550530519608665
66,BNst_L,67.0,283,0.4863537365682555
67,Vpal_L,68.0,839,0.49272906783795045
68,PAG_L,69.0,3410,0.4676825245367117
69,APT_L,70.0,281,0.42361276318382113
70,VTA_L,71.0,80,0.455499629676342
71,Thal_R_L,72.0,5596,0.43754560125590947
72,VT_L,73.0,1389,0.4536720406159469
73,LDNT_L,74.0,156,0.44696470350027084
74,MGN_L,75.0,276,0.4657730664248052
75,LGN_L,76.0,423,0.4506597391750232
76,ZI_L,77.0,960,0.447919988942643
77,RTN_L,78.0,1124,0.45594903354755073
78,Sub_PP_L,79.0,135,0.499132517752824
79,DpMe_L,80.0,1370,0.45745082408407306
80,SC_L,81.0,4913,0.500313633110745
81,IC_L,82.0,2954,0.5448659239242266
82,SN_L,83.0,544,0.45092262081144485
83,RPC_L,84.0,54,0.46403322451644474
84,MRN_L,85.0,1926,0.46463801741971406
85,RI_L,86.0,230,0.4691306550865588
86,Cn_L,87.0,236,0.4712451287245346
87,PrCn_L,88.0,305,0.45133774671398225
88,BS_R_L,89.0,3066,0.4136360106504943
89,Iped_L,90.0,119,0.4972185322216579
90,Cb_1_10_L,91.0,24015,0.46892122276284015
91,Den_L,92.0,199,0.456328622959367
92,Int_L,93.0,223,0.45121891081600446
93,FasDL_L,94.0,3,0.4551119605700175
94,FasMed_L,95.0,503,0.4287356445732458
95,Vll_L,96.0,17,0.3780008554458618
96,ParB_L,97.0,201,0.4911913320199767
97,KF_L,98.0,364,0.4523799255654052
98,PCRt_L,99.0,2431,0.43091499866746863
99,CG_L,100.0,1434,0.42802648313831915
100,Su5_L,101.0,145,0.4676005712870894
101,m5_L,102.0,45,0.4003950105773078
102,5N_L,103.0,195,0.4656907225266481
103,PnO_L,104.0,2663,0.4572636985964583
104,Raph_L,105.0,195,0.489027964304655
105,Pr5_L,106.0,297,0.4098406258957956
106,DTg_L,107.0,1000,0.4622751392275095
107,Tg_L,108.0,2,0.5643640458583832
108,CoN_L,109.0,266,0.41372588416911604
109,Pn_L,110.0,599,0.4216779686622508
110,RTg_L,111.0,186,0.4207551336737089
111,Oliv_L,112.0,704,0.4448809651763771
112,PnC_L,113.0,1468,0.4580853023751555
113,Sp5_L,114.0,1904,0.38084342590134057
114,Ve_L,115.0,1831,0.4197826565597827
115,Gi_L,116.0,4422,0.402974897046156
116,Cu_L,117.0,386,0.404792248121815
117,ac_L,118.0,185,0.40145116045668316
118,ot_L,119.0,932,0.3912117666616844
119,fi_L,120.0,1055,0.3871614207729909
120,cc_L,121.0,6741,0.4526859106883648
121,fx_L,122.0,41,0.39692799492580133
122,st_L,123.0,406,0.4277247764133467
123,cg_L,124.0,391,0.5400293241528904
124,lo_L,125.0,391,0.4287072778738978
125,vhc_L,126.0,10,0.40286689400672915
126,ic_L,127.0,1522,0.43538436837954525
127,fr_L,128.0,0,
128,sm_L,129.0,36,0.36209680553939605
129,mt_L,130.0,0,
130,pc_L,131.0,13,0.43210455546012294
131,bsc_L,132.0,7,0.390463650226593
132,cp_L,133.0,1123,0.4156757439897194
133,ll_L,134.0,525,0.437329897582531
134,sp5_L,135.0,1010,0.35619708278981765
135,py_L,136.0,351,0.35406281202607004
136,n8_L,137.0,73,0.35574646865668363
137,n7_L,138.0,2,0.4252069741487503
138,lfp_L,139.0,9,0.4122409423192342
139,mlf_ts_L,140.0,862,0.40032057146911276
140,sc_L,141.0,293,0.3323233482323002
141,ml_L,142.0,82,0.45113493974615887
142,vsc_L,143.0,600,0.44700183128317195
143,mcp_L,144.0,935,0.3761769482557149
144,scp_L,145.0,347,0.43707589689180554
145,icp_oc_tz_L,146.0,278,0.3771953948324533
146,cbw_L,147.0,3225,0.3994204081398572
147,LV_L,148.0,3151,0.3914215224616227
148,A25_L,149.0,214,0.42240272187323213
149,das_L,150.0,0,
150,Post_L,151.0,227,0.5301501560578787
