,Structure Abbreviation,Index,Voxel Number,Mean intensity
84,MRN_L,85.0,1875,0.268611671324571
85,RI_L,86.0,188,0.27333950259267015
86,Cn_L,87.0,203,0.268013466094515
87,PrCn_L,88.0,303,0.25292574002010987
88,BS_R_L,89.0,2380,0.20924475239198498
89,Iped_L,90.0,97,0.2547361832304099
90,Cb_1_10_L,91.0,23529,0.24941176847332727
91,Den_L,92.0,203,0.2601634771219028
92,Int_L,93.0,220,0.2586347819729285
93,FasDL_L,94.0,1,0.2138967216014862
94,FasMed_L,95.0,518,0.24227565060941408
95,Vll_L,96.0,17,0.16798894107341766
96,ParB_L,97.0,189,0.2942349254769623
97,KF_L,98.0,309,0.25350895384175876
98,PCRt_L,99.0,1958,0.18440237928056316
99,CG_L,100.0,1045,0.19742905352817197
100,Su5_L,101.0,125,0.2649776018857956
101,m5_L,102.0,47,0.19505244525189094
102,5N_L,103.0,156,0.23171111377768028
103,PnO_L,104.0,2297,0.2283710261493026
104,Raph_L,105.0,168,0.2602667279896282
105,Pr5_L,106.0,271,0.20439647336067748
106,DTg_L,107.0,972,0.26295561125739614
107,Tg_L,108.0,1,0.3162078261375427
108,CoN_L,109.0,226,0.17252194775944263
109,Pn_L,110.0,419,0.18688516693105275
110,RTg_L,111.0,141,0.19378028360875785
111,Oliv_L,112.0,568,0.14608020995887863
112,PnC_L,113.0,1005,0.19194615389873732
113,Sp5_L,114.0,1167,0.1487259039178095
114,Ve_L,115.0,1515,0.20410910455307157
115,Gi_L,116.0,2554,0.14041796507359064
116,Cu_L,117.0,295,0.18176213149297035
117,ac_L,118.0,176,0.23271279223263264
118,ot_L,119.0,972,0.20766666843153445
119,fi_L,120.0,980,0.21769921458801444
120,cc_L,121.0,7786,0.24866902994864204
121,fx_L,122.0,43,0.23302747517131095
122,st_L,123.0,394,0.24549887412544436
123,cg_L,124.0,428,0.2789111168376196
124,lo_L,125.0,420,0.2292616140629564
125,vhc_L,126.0,9,0.22875400053130257
126,ic_L,127.0,1558,0.251107311696388
127,fr_L,128.0,0,
128,sm_L,129.0,43,0.19246856123209
129,mt_L,130.0,0,
130,pc_L,131.0,13,0.23574246580784136
131,bsc_L,132.0,7,0.22656697460583278
132,cp_L,133.0,1172,0.2281193788522543
133,ll_L,134.0,458,0.25279798997997194
134,sp5_L,135.0,813,0.1517279722978708
135,py_L,136.0,320,0.12639913163147867
136,n8_L,137.0,67,0.16372862602792568
137,n7_L,138.0,1,0.1369074136018753
138,lfp_L,139.0,7,0.17295684771878378
139,mlf_ts_L,140.0,506,0.15981677353470458
140,sc_L,141.0,191,0.11147010302980533
141,ml_L,142.0,100,0.26056156888604165
142,vsc_L,143.0,604,0.2349707806199197
143,mcp_L,144.0,755,0.19534696472796384
144,scp_L,145.0,317,0.2547262837458108
145,icp_oc_tz_L,146.0,278,0.17194673341276834
146,cbw_L,147.0,3313,0.2240708901502199
147,LV_L,148.0,3221,0.20555391462762065
148,A25_L,149.0,204,0.24280120151153967
149,das_L,150.0,0,
150,Post_L,151.0,292,0.28447796292092703
151,4V_L,152.0,389,0.20120858171222142
152,MiTg_L,153.0,441,0.2663716851245789
153,PT_L,154.0,43,0.18032872364964597
154,LDVL_L,155.0,51,0.25718501268648636
155,LP_L,156.0,88,0.24596657942641864
156,Athal_L,157.0,330,0.256757116317749
157,RMC_L,158.0,60,0.2642421784500281
158,PaR_L,159.0,0,
159,RR_L,160.0,227,0.2742187539648905
160,CSF_L,161.0,197,0.23754559878997392
161,IRN_L,162.0,548,0.1667161724142676
162,PHD_PaMP_Post_and_LatHy_L,163.0,546,0.26455026622111105
163,PR_p3Tg_L_L,164.0,34,0.2606973989921458
164,PVG_L,165.0,43,0.2749039444119431
165,BLA_L,166.0,761,0.23067139907594422
166,A24a_R,1001.0,867,0.25136867694926235
167,A24aPrime_R,1002.0,406,0.26017966841719126
168,A24b_R,1003.0,1010,0.264731894566281
169,A24bPrime_R,1004.0,195,0.3197573436376376
170,A29a_R,1005.0,278,0.29542838481904793
171,A29b_R,1006.0,105,0.3263405578477042
172,A29c_R,1007.0,613,0.32000061774817806
173,A30_R,1008.0,1260,0.3576028906636768
174,A32_R,1009.0,1529,0.2619806401299994
175,Au1_R,1010.0,618,0.3128761983805104
176,AuD_R,1011.0,871,0.33708572312419643
177,AuV_R,1012.0,687,0.30043417247882576
178,DLO_R,1013.0,395,0.2522591096502316
179,Fr3_R,1014.0,322,0.2868114602954491
180,FrA_R,1015.0,3507,0.3038984518280422
181,Ins_R,1016.0,3718,0.2539665266588899
182,LO_R,1017.0,1716,0.2532511013527433
183,LPtA_R,1018.0,60,0.40591603418191274
184,M1_R,1019.0,3363,0.3059023176116352
185,M2_R,1020.0,3079,0.3002924589623527
186,MO_R,1021.0,717,0.2756122759903159
187,MPtA_R,1022.0,187,0.4035263370702611
188,PtPR_R,1023.0,6,0.3771205892165502
189,S1_R,1024.0,353,0.36126163120648
190,S1BF_R,1025.0,4274,0.3610988274220138
191,S1DZ_R,1026.0,599,0.3816506445208854
192,S1FL_R,1027.0,1657,0.34181360937272776
193,S1HL_R,1028.0,1222,0.34308002991586584
194,S1J_R,1029.0,1319,0.29718636480174887
195,S1Sh_R,1030.0,30,0.3641108026107152
196,S1Tr_R,1031.0,247,0.3885651542107586
197,S1ULp_R,1032.0,2052,0.3001507292111308
198,S2_R,1033.0,2792,0.2771447635706738
199,TeA_R,1034.0,1500,0.3048292224705219
200,V1_R,1035.0,314,0.3757506765567573
201,V1B_R,1036.0,952,0.3465120317023091
202,V1M_R,1037.0,1930,0.34145208559737306
203,V2L_R,1038.0,1160,0.3325918307592129
204,V2ML_R,1039.0,553,0.41006180555113403
205,V2MM_R,1040.0,801,0.39372076527605043
206,VO_R,1041.0,814,0.25113567587271957
207,CEnt_R,1042.0,2447,0.25607195565675683
208,DIEnt_R,1043.0,583,0.2723766376949706
209,DLEnt_R,1044.0,1353,0.2805824066455155
210,MEnt_R,1045.0,249,0.2662655152230856
211,VIEnt_R,1046.0,493,0.2649605267550834
212,Cl_R,1047.0,72,0.24432215239438745
213,DCl_R,1048.0,0,
214,PLCo_R,1049.0,932,0.1721883927084218
215,VCl_R,1050.0,44,0.2455991543829441
216,Hc_R,1051.0,13314,0.27592753150678173
217,DTT_R,1052.0,208,0.2475451580248773
218,Ect_R,1053.0,1013,0.3012721547222561
219,PaS_R,1054.0,501,0.25868621361469796
220,PRh_R,1055.0,769,0.2872902327671318
221,PrS_R,1056.0,37,0.2575720528493056
222,Pir_R,1057.0,28382,0.26371212745365324
223,APir_R,1058.0,102,0.2404937548380272
224,Hyp_R,1059.0,5125,0.2394097471680583
225,Pre_Tel_R,1060.0,2920,0.24909148684332835
226,Sthal_R,1061.0,244,0.27241877924467695
227,SPT_R,1062.0,3577,0.2515441461999739
228,GP_R,1063.0,898,0.27574401936246984
229,CPu_R,1064.0,10041,0.2530276973552526
230,Amy_R,1065.0,6062,0.22661636318828318
231,Acb_R,1066.0,2082,0.25299541331562825
232,BNst_R,1067.0,287,0.2798104009457997
233,Vpal_R,1068.0,968,0.2796315100382675
234,PAG_R,1069.0,3828,0.266040546815675
235,APT_R,1154.0,40,0.19111940506845712
236,VTA_R,1071.0,92,0.2565843748009723
237,Thal_R_R,1072.0,5658,0.24842777605816727
238,VT_R,1073.0,827,0.25675697465221137
239,LDNT_R,1074.0,164,0.2595797344678786
240,MGN_R,1075.0,274,0.2526242735720899
241,LGN_R,1076.0,450,0.2573090480764707
242,ZI_R,1077.0,860,0.26105786771621814
243,RTN_R,1078.0,882,0.2602635499791088
244,Sub_PP_R,1079.0,166,0.2750615499105798
245,DpMe_R,1080.0,1432,0.26526349814161243
246,SC_R,1081.0,3994,0.27007556145448325
247,IC_R,1082.0,2517,0.2899679026707421
248,SN_R,1083.0,509,0.25407497028587844
249,RPC_R,1084.0,63,0.27478183356542435
250,MRN_R,1085.0,2078,0.26636898303198286
251,RI_R,1086.0,147,0.2697932048111546
252,Cn_R,1087.0,266,0.26778101181625424
253,PrCn_R,1088.0,293,0.25147403908874394
254,BS_R_R,1089.0,2598,0.2148265735955308
255,Iped_R,1090.0,75,0.2673122921586037
256,Cb_1_10_R,1091.0,23597,0.2411124814202586
257,Den_R,1092.0,203,0.2508339023061574
258,Int_R,1093.0,201,0.2482101886130091
259,FasDL_R,1094.0,1,0.22249434888362885
260,FasMed_R,1095.0,500,0.2405270028412342
261,Vll_R,1096.0,12,0.20524240347246328
262,ParB_R,1097.0,208,0.2896222361864952
263,KF_R,1098.0,360,0.25991706508729195
264,PCRt_R,1099.0,2054,0.18959401941113718
265,CG_R,1100.0,1237,0.19872361592641258
266,Su5_R,1101.0,141,0.27192410108045484
267,m5_R,1102.0,47,0.20092625281912216
268,5N_R,1103.0,101,0.23360581828816102
269,PnC_R,1104.0,2309,0.23235401514741755
270,Raph_R,1105.0,139,0.2512490862993885
271,Pr5_R,1106.0,350,0.2185936997617994
272,DTg_R,1107.0,928,0.26375275763586675
273,Tg_R,1108.0,2,0.31622298061847687
274,CoN_R,1109.0,291,0.19051875765483403
275,Pn_R,1110.0,336,0.18429292035510852
276,RTg_R,1111.0,153,0.20343981186548868
277,Oliv_R,1112.0,608,0.15306191931870816
278,PnRt_R,1113.0,1056,0.19586312745443799
279,Sp5_R,1114.0,1158,0.14915051017542064
280,Ve_R,1115.0,1689,0.20778171900745818
281,Gi_R,1116.0,2527,0.14338992697197456
282,Cu_R,1117.0,291,0.18186750641905566
283,ac_R,1118.0,187,0.231962595633007
284,ot_R,1119.0,926,0.19228980432367093
285,fi_R,1120.0,918,0.21980068596457344
286,cc_R,1121.0,8062,0.25061712627784544
287,fx_R,1122.0,37,0.23283321712468122
288,st_R,1123.0,377,0.24687209243167302
289,cg_R,1124.0,405,0.2723428452088509
290,lo_R,1125.0,403,0.21711211732447738
291,vhc_R,1126.0,13,0.23558656985943133
292,ic_R,1127.0,1486,0.2491178100835908
293,fr_R,1128.0,0,
294,sm_R,1129.0,39,0.18949488980265763
295,mt_R,1130.0,0,
296,pc_R,1131.0,10,0.2520169824361801
297,bsc_R,1132.0,6,0.2297111600637436
298,cp_R,1133.0,1048,0.23061396658619623
299,ll_R,1134.0,457,0.24367455306668773
300,sp5_R,1135.0,919,0.1608028947512525
301,py_R,1136.0,307,0.1290905642829811
302,n8_R,1137.0,88,0.17088239343667572
303,n7_R,1138.0,0,
304,lfp_R,1139.0,6,0.1607439989844958
305,mlf_ts_R,1140.0,423,0.15793587065722361
306,sc_R,1141.0,187,0.11910263994798304
307,ml_R,1142.0,87,0.2599826831927245
308,vsc_R,1143.0,603,0.24188477489139706
309,mcp_R,1144.0,755,0.2010565459136142
310,scp_R,1145.0,366,0.25455757853437644
311,icp_oc_tz_R,1146.0,267,0.18011737787879809
312,cbw_R,1147.0,3140,0.2183342803862824
313,LV_R,1148.0,3797,0.20898243922947235
314,A25_R,1149.0,186,0.25187312995874755
315,das_R,1150.0,0,
316,Post_R,1151.0,223,0.2722930369623039
317,4V_R,1152.0,395,0.19855878375753572
318,MiTg_R,1153.0,434,0.26100368887048714
319,APT_R,1154.0,40,0.19111940506845712
320,LDVL_R,1155.0,99,0.2619710784367841
321,LP_R,1156.0,112,0.2551353355603559
322,AThal_R,1157.0,358,0.260389030291881
323,RMC_R,1158.0,54,0.26457274456818897
324,PaR_R,1159.0,0,
325,RR_R,1160.0,250,0.2754720013141632
326,CSF_R,1161.0,147,0.2518437582315231
327,IRN_R,1162.0,615,0.17134567530053418
328,PHD_PaMP_Post_and_LatHy_R,1163.0,715,0.25969297981762385
329,PR_p3Tg_L_R,1164.0,44,0.25548493421890517
330,PVG_R,1165.0,21,0.2709207215479442
331,BLA_R,,0,
