,Structure Abbreviation,Index,Voxel Number,Mean intensity
171,A29b_R,1006.0,93,0.2861608709058454
172,A29c_R,1007.0,565,0.2480438693171054
173,A30_R,1008.0,1384,0.27678057355698565
174,A32_R,1009.0,1124,0.193735965179591
175,Au1_R,1010.0,628,0.2664844947303556
176,AuD_R,1011.0,780,0.30231938669696834
177,AuV_R,1012.0,608,0.2300760518563421
178,DLO_R,1013.0,364,0.16763903208813824
179,Fr3_R,1014.0,330,0.20470829511230643
180,FrA_R,1015.0,3508,0.22481611967001836
181,Ins_R,1016.0,3835,0.17376969993367034
182,LO_R,1017.0,1560,0.17331013633177067
183,LPtA_R,1018.0,72,0.31893099451230633
184,M1_R,1019.0,3562,0.2320066311996449
185,M2_R,1020.0,3315,0.2250011175016832
186,MO_R,1021.0,667,0.17788227811746155
187,MPtA_R,1022.0,197,0.31223846064303734
188,PtPR_R,1023.0,5,0.3117424130439758
189,S1_R,1024.0,329,0.31624483459807456
190,S1BF_R,1025.0,4790,0.2712198241129673
191,S1DZ_R,1026.0,599,0.2785937125625117
192,S1FL_R,1027.0,1580,0.25925780941696863
193,S1HL_R,1028.0,1243,0.2675066533905311
194,S1J_R,1029.0,1355,0.2216967596229152
195,S1Sh_R,1030.0,31,0.2943251272363047
196,S1Tr_R,1031.0,265,0.3068040667277462
197,S1ULp_R,1032.0,1914,0.22803619104975692
198,S2_R,1033.0,2692,0.1937006850440448
199,TeA_R,1034.0,1372,0.23178677294001462
200,V1_R,1035.0,330,0.3307702499357137
201,V1B_R,1036.0,1048,0.3266346652828555
202,V1M_R,1037.0,2107,0.30922033238005003
203,V2L_R,1038.0,1245,0.30671647436408156
204,V2ML_R,1039.0,572,0.33983437654438553
205,V2MM_R,1040.0,804,0.3319102846530836
206,VO_R,1041.0,749,0.16867722093422358
207,CEnt_R,1042.0,2657,0.19709129720200014
208,DIEnt_R,1043.0,649,0.17651986171174305
209,DLEnt_R,1044.0,1299,0.19300101020067265
210,MEnt_R,1045.0,296,0.18121699170788397
211,VIEnt_R,1046.0,584,0.17490712238143977
212,Cl_R,1047.0,69,0.15066404835037564
213,DCl_R,1048.0,1,0.1649641990661621
214,PLCo_R,1049.0,902,0.15174217442847673
215,VCl_R,1050.0,57,0.1622634011141041
216,Hc_R,1051.0,13556,0.19955219344012537
217,DTT_R,1052.0,198,0.13932770182086965
218,Ect_R,1053.0,1048,0.20216805664893553
219,PaS_R,1054.0,643,0.19637884690917298
220,PRh_R,1055.0,861,0.19382816089293406
221,PrS_R,1056.0,46,0.19404904090839883
222,Pir_R,1057.0,28683,0.18045982594135515
223,APir_R,1058.0,89,0.18763149579924143
224,Hyp_R,1059.0,5421,0.15252562696923355
225,Pre_Tel_R,1060.0,3104,0.1572552754402103
226,Sthal_R,1061.0,257,0.15010552105388753
227,SPT_R,1062.0,3495,0.148969560994291
228,GP_R,1063.0,831,0.15396067460664917
229,CPu_R,1064.0,10402,0.1530164577621287
230,Amy_R,1065.0,6325,0.15665293900862984
231,Acb_R,1066.0,2112,0.15406837905263246
232,BNst_R,1067.0,278,0.14776620585069383
233,Vpal_R,1068.0,1094,0.1663167611704339
234,PAG_R,1069.0,3676,0.18284991171344775
235,APT_R,1154.0,36,0.12712871128072342
236,VTA_R,1071.0,113,0.15125839893533066
237,Thal_R_R,1072.0,5601,0.1348583147294222
238,VT_R,1073.0,902,0.14876311824155225
239,LDNT_R,1074.0,127,0.1602703698976772
240,MGN_R,1075.0,240,0.154542117100209
241,LGN_R,1076.0,484,0.1650638010291275
242,ZI_R,1077.0,869,0.14173381958238274
243,RTN_R,1078.0,946,0.1483115418863347
244,Sub_PP_R,1079.0,152,0.1566214879582587
245,DpMe_R,1080.0,1403,0.14852650253286723
246,SC_R,1081.0,4312,0.21766643573621597
247,IC_R,1082.0,2738,0.24827611909116637
248,SN_R,1083.0,528,0.1511628465924525
249,RPC_R,1084.0,55,0.14474816390059211
250,MRN_R,1085.0,2018,0.16328269190074668
251,RI_R,1086.0,169,0.14451778375890834
252,Cn_R,1087.0,272,0.1848616508547874
253,PrCn_R,1088.0,311,0.1805443440554993
254,BS_R_R,1089.0,3052,0.1465604655978027
255,Iped_R,1090.0,82,0.15683056341438759
256,Cb_1_10_R,1091.0,24980,0.2071023254971459
257,Den_R,1092.0,196,0.19532796375605524
258,Int_R,1093.0,242,0.19164325333823842
259,FasDL_R,1094.0,2,0.18133916705846786
260,FasMed_R,1095.0,506,0.16937431989038887
261,Vll_R,1096.0,14,0.15097631673727716
262,ParB_R,1097.0,215,0.18573525055896403
263,KF_R,1098.0,403,0.16430635796513215
264,PCRt_R,1099.0,2652,0.16090341973319358
265,CG_R,1100.0,1400,0.15005465847839203
266,Su5_R,1101.0,146,0.1611823271704863
267,m5_R,1102.0,51,0.1400050430321226
268,5N_R,1103.0,107,0.15681020971213547
269,PnC_R,1104.0,2710,0.151037434593008
270,Raph_R,1105.0,154,0.14954042275037085
271,Pr5_R,1106.0,436,0.15242433864110655
272,DTg_R,1107.0,1009,0.1581735827612097
273,Tg_R,1108.0,2,0.18341465294361115
274,CoN_R,1109.0,263,0.15414813534841793
275,Pn_R,1110.0,529,0.14151813091960205
276,RTg_R,1111.0,196,0.14346979539461283
277,Oliv_R,1112.0,672,0.15200615730247505
278,PnRt_R,1113.0,1255,0.15061595330972122
279,Sp5_R,1114.0,1706,0.15961245390622586
280,Ve_R,1115.0,1987,0.15979190438865834
281,Gi_R,1116.0,3444,0.14520055345290975
282,Cu_R,1117.0,335,0.1617275262946513
283,ac_R,1118.0,212,0.12923035247005382
284,ot_R,1119.0,919,0.13058140374095836
285,fi_R,1120.0,929,0.1379651676931602
286,cc_R,1121.0,8034,0.18604624818084042
287,fx_R,1122.0,39,0.123290988497245
288,st_R,1123.0,436,0.14419701122977865
289,cg_R,1124.0,381,0.214758870443647
290,lo_R,1125.0,385,0.15132129465217714
291,vhc_R,1126.0,18,0.1450375732448366
292,ic_R,1127.0,1608,0.1426739654693734
293,fr_R,1128.0,0,
294,sm_R,1129.0,35,0.10623536077993256
295,mt_R,1130.0,0,
296,pc_R,1131.0,11,0.1557293398813768
297,bsc_R,1132.0,9,0.14211731404066086
298,cp_R,1133.0,1091,0.1378928254043477
299,ll_R,1134.0,463,0.15403109090503297
300,sp5_R,1135.0,1076,0.14503960411815617
301,py_R,1136.0,389,0.12229371507553943
302,n8_R,1137.0,87,0.13505594663578888
303,n7_R,1138.0,1,0.19010759890079498
304,lfp_R,1139.0,9,0.14716430836253697
305,mlf_ts_R,1140.0,591,0.13081475453807417
306,sc_R,1141.0,308,0.12281182771185775
307,ml_R,1142.0,103,0.13634930652322122
308,vsc_R,1143.0,641,0.1531816737002776
309,mcp_R,1144.0,851,0.13789926443936262
310,scp_R,1145.0,354,0.15596714548471957
311,icp_oc_tz_R,1146.0,289,0.1485693210600569
312,cbw_R,1147.0,3115,0.1663277216506808
313,LV_R,1148.0,3749,0.13301268503145397
314,A25_R,1149.0,184,0.1447331951931119
315,das_R,1150.0,0,
316,Post_R,1151.0,242,0.22733709074495254
317,4V_R,1152.0,447,0.14077753624493378
318,MiTg_R,1153.0,417,0.17471662095839458
319,APT_R,1154.0,36,0.12712871128072342
320,LDVL_R,1155.0,83,0.16628822145691838
321,LP_R,1156.0,100,0.1639398431032896
322,AThal_R,1157.0,342,0.1401105883656538
323,RMC_R,1158.0,67,0.14477070654506113
324,PaR_R,1159.0,0,
325,RR_R,1160.0,261,0.15206721950308116
326,CSF_R,1161.0,159,0.204621331941969
327,IRN_R,1162.0,917,0.1584612649978182
328,PHD_PaMP_Post_and_LatHy_R,1163.0,807,0.14314701358292625
329,PR_p3Tg_L_R,1164.0,40,0.13477600142359733
330,PVG_R,1165.0,28,0.14685651314045703
331,BLA_R,,0,
