,Structure Abbreviation,Index,Voxel Number,Mean intensity
136,n8_L,137.0,94,0.17691987618169885
137,n7_L,138.0,0,
138,lfp_L,139.0,10,0.19012784361839294
139,mlf_ts_L,140.0,832,0.1927761096919242
140,sc_L,141.0,443,0.17341478987182773
141,ml_L,142.0,88,0.19988364048979498
142,vsc_L,143.0,692,0.20639863984950016
143,mcp_L,144.0,1025,0.18722176088065637
144,scp_L,145.0,353,0.20135816095908707
145,icp_oc_tz_L,146.0,305,0.2080818584219354
146,cbw_L,147.0,3402,0.20718456935279864
147,LV_L,148.0,3750,0.15387939599851766
148,A25_L,149.0,187,0.19399894495061373
149,das_L,150.0,0,
150,Post_L,151.0,259,0.21952399812840126
151,4V_L,152.0,509,0.17452247022177242
152,MiTg_L,153.0,434,0.21035350302946731
153,PT_L,154.0,45,0.14049522984359
154,LDVL_L,155.0,64,0.20196594181470573
155,LP_L,156.0,90,0.18969721843798956
156,Athal_L,157.0,382,0.20614544516770628
157,RMC_L,158.0,72,0.20133054525487953
158,PaR_L,159.0,0,
159,RR_L,160.0,252,0.21150652011708607
160,CSF_L,161.0,165,0.18185924354827765
161,IRN_L,162.0,905,0.22552767036204838
162,PHD_PaMP_Post_and_LatHy_L,163.0,742,0.20275720486020785
163,PR_p3Tg_L_L,164.0,32,0.20593138644471765
164,PVG_L,165.0,47,0.19161608085987417
165,BLA_L,166.0,988,0.23201298090791414
166,A24a_R,1001.0,817,0.20073788769935308
167,A24aPrime_R,1002.0,372,0.20183801677037952
168,A24b_R,1003.0,1010,0.2231839526112717
169,A24bPrime_R,1004.0,226,0.25867619754466337
170,A29a_R,1005.0,230,0.21303560921679374
171,A29b_R,1006.0,103,0.2413644684315885
172,A29c_R,1007.0,598,0.2425575920171961
173,A30_R,1008.0,1479,0.2595521462193367
174,A32_R,1009.0,1199,0.2255468307135998
175,Au1_R,1010.0,677,0.24892848831335937
176,AuD_R,1011.0,865,0.2547648240720606
177,AuV_R,1012.0,697,0.24507213812561937
178,DLO_R,1013.0,315,0.2221969915760888
179,Fr3_R,1014.0,316,0.24318267263566393
180,FrA_R,1015.0,3423,0.24796232894245832
181,Ins_R,1016.0,4155,0.2192733810517475
182,LO_R,1017.0,1381,0.2186331957751301
183,LPtA_R,1018.0,61,0.2854760142623401
184,M1_R,1019.0,3569,0.24769998447012923
185,M2_R,1020.0,3479,0.24710616999211824
186,MO_R,1021.0,680,0.22325963325360243
187,MPtA_R,1022.0,195,0.29348149452454003
188,PtPR_R,1023.0,7,0.2741477234022958
189,S1_R,1024.0,327,0.2733694811206345
190,S1BF_R,1025.0,5105,0.26855028102376904
191,S1DZ_R,1026.0,593,0.27986485477141143
192,S1FL_R,1027.0,1574,0.26977653320040906
193,S1HL_R,1028.0,1194,0.27153670564418664
194,S1J_R,1029.0,1387,0.2537103437891777
195,S1Sh_R,1030.0,25,0.28411057353019714
196,S1Tr_R,1031.0,241,0.2873201685575034
197,S1ULp_R,1032.0,2157,0.2562697446237132
198,S2_R,1033.0,2886,0.229907967910501
199,TeA_R,1034.0,1474,0.24662835355923893
200,V1_R,1035.0,277,0.27456691183338094
201,V1B_R,1036.0,1002,0.263513776601967
202,V1M_R,1037.0,2163,0.25277840585150324
203,V2L_R,1038.0,1260,0.25152075645469485
204,V2ML_R,1039.0,588,0.2810000749875088
205,V2MM_R,1040.0,812,0.2848376747349213
206,VO_R,1041.0,623,0.2147048543152036
207,CEnt_R,1042.0,2875,0.20888119378945103
208,DIEnt_R,1043.0,660,0.22985680945443385
209,DLEnt_R,1044.0,1320,0.2268810584294525
210,MEnt_R,1045.0,312,0.22925567330840307
211,VIEnt_R,1046.0,624,0.22691289959952998
212,Cl_R,1047.0,72,0.20329458783898088
213,DCl_R,1048.0,2,0.19390517473220825
214,PLCo_R,1049.0,1026,0.1963232660967472
215,VCl_R,1050.0,54,0.21428476025660834
216,Hc_R,1051.0,14150,0.21872925553668304
217,DTT_R,1052.0,162,0.19765619588670907
218,Ect_R,1053.0,1110,0.24027092872976183
219,PaS_R,1054.0,485,0.21116461114017004
220,PRh_R,1055.0,965,0.2299795432489153
221,PrS_R,1056.0,33,0.21696107676534943
222,Pir_R,1057.0,30441,0.22902326427809097
223,APir_R,1058.0,110,0.23660972348668358
224,Hyp_R,1059.0,6621,0.22748717762560233
225,Pre_Tel_R,1060.0,3143,0.21798243874762796
226,Sthal_R,1061.0,315,0.20717729192877574
227,SPT_R,1062.0,3563,0.21411443840050476
228,GP_R,1063.0,970,0.22551449833764242
229,CPu_R,1064.0,10468,0.21015787142925718
230,Amy_R,1065.0,6699,0.21333440715634194
231,Acb_R,1066.0,1987,0.21153450567907103
232,BNst_R,1067.0,323,0.21500124291000722
233,Vpal_R,1068.0,1145,0.24021161121832751
234,PAG_R,1069.0,4075,0.2059034266729662
235,APT_R,1154.0,33,0.15702573853460225
236,VTA_R,1071.0,160,0.1966132778674364
237,Thal_R_R,1072.0,5976,0.18796106936831472
238,VT_R,1073.0,815,0.19632548515233525
239,LDNT_R,1074.0,134,0.20045412531984386
240,MGN_R,1075.0,276,0.2074403916688069
241,LGN_R,1076.0,398,0.19780428224622304
242,ZI_R,1077.0,961,0.1980990659247824
243,RTN_R,1078.0,974,0.20527021632026843
244,Sub_PP_R,1079.0,145,0.21251354279189275
245,DpMe_R,1080.0,1504,0.2099234678168246
246,SC_R,1081.0,4484,0.21383070069332802
247,IC_R,1082.0,2610,0.2425318569044843
248,SN_R,1083.0,590,0.2011503298908977
249,RPC_R,1084.0,62,0.20580928844790305
250,MRN_R,1085.0,2118,0.20809793369220156
251,RI_R,1086.0,161,0.21457098160656343
252,Cn_R,1087.0,245,0.2202717572450638
253,PrCn_R,1088.0,318,0.20831921134354933
254,BS_R_R,1089.0,3676,0.19923769935795285
255,Iped_R,1090.0,110,0.20407784079963512
256,Cb_1_10_R,1091.0,27735,0.22364817836667925
257,Den_R,1092.0,233,0.23239971422330505
258,Int_R,1093.0,252,0.223649542542204
259,FasDL_R,1094.0,1,0.18916065990924835
260,FasMed_R,1095.0,552,0.21017296500234067
261,Vll_R,1096.0,19,0.21917958714460073
262,ParB_R,1097.0,217,0.2177040687491817
263,KF_R,1098.0,410,0.2048728892352523
264,PCRt_R,1099.0,2727,0.2280946629505084
265,CG_R,1100.0,1780,0.20916897413017374
266,Su5_R,1101.0,149,0.20826930557721413
267,m5_R,1102.0,65,0.20087218582630156
268,5N_R,1103.0,133,0.2138305059949258
269,PnC_R,1104.0,3075,0.21067460923660092
270,Raph_R,1105.0,187,0.2062905467449025
271,Pr5_R,1106.0,567,0.20727484097714147
272,DTg_R,1107.0,1013,0.20102672690023674
273,Tg_R,1108.0,2,0.24361994117498398
274,CoN_R,1109.0,348,0.20044350287951956
275,Pn_R,1110.0,553,0.22359483411525516
276,RTg_R,1111.0,237,0.20858006556577321
277,Oliv_R,1112.0,626,0.23330406441142004
278,PnRt_R,1113.0,1390,0.22219673059076714
279,Sp5_R,1114.0,1535,0.22269898562749746
280,Ve_R,1115.0,2248,0.20933989854032353
281,Gi_R,1116.0,3443,0.21460310783050035
282,Cu_R,1117.0,435,0.2239513925779825
283,ac_R,1118.0,229,0.19026002339921144
284,ot_R,1119.0,1070,0.18628427377405846
285,fi_R,1120.0,926,0.1869281870403506
286,cc_R,1121.0,8155,0.19634114303594713
287,fx_R,1122.0,36,0.18051342272924054
288,st_R,1123.0,397,0.20282930974621016
289,cg_R,1124.0,425,0.20910974916289835
290,lo_R,1125.0,457,0.21512029841705277
291,vhc_R,1126.0,19,0.21005626807087346
292,ic_R,1127.0,1600,0.2054457695502788
293,fr_R,1128.0,0,
294,sm_R,1129.0,31,0.16252043819235218
295,mt_R,1130.0,0,
296,pc_R,1131.0,10,0.1802874967455864
297,bsc_R,1132.0,5,0.17513197660446167
298,cp_R,1133.0,1363,0.2041010684822293
299,ll_R,1134.0,460,0.2044391585594934
300,sp5_R,1135.0,1087,0.20943241949572733
301,py_R,1136.0,291,0.1929408977915536
302,n8_R,1137.0,114,0.17577855452372318
303,n7_R,1138.0,0,
304,lfp_R,1139.0,9,0.19717192153135935
305,mlf_ts_R,1140.0,734,0.19348251380087245
306,sc_R,1141.0,416,0.16587156462124908
307,ml_R,1142.0,102,0.19146573470503675
308,vsc_R,1143.0,674,0.20631586422021736
309,mcp_R,1144.0,942,0.1914760516343476
310,scp_R,1145.0,366,0.19771994448831823
311,icp_oc_tz_R,1146.0,324,0.1912389908813768
312,cbw_R,1147.0,3244,0.2025840918805666
313,LV_R,1148.0,4742,0.151074215402895
314,A25_R,1149.0,200,0.19471381898969412
315,das_R,1150.0,0,
316,Post_R,1151.0,207,0.2132073716049033
317,4V_R,1152.0,488,0.1652225040311574
318,MiTg_R,1153.0,468,0.2113317400853858
319,APT_R,1154.0,33,0.15702573853460225
320,LDVL_R,1155.0,81,0.1983543943475794
321,LP_R,1156.0,90,0.19176283379395803
322,AThal_R,1157.0,370,0.20466288654385387
323,RMC_R,1158.0,71,0.1939693655766232
324,PaR_R,1159.0,0,
325,RR_R,1160.0,252,0.21039298567033948
326,CSF_R,1161.0,149,0.17599089461184989
327,IRN_R,1162.0,933,0.22845615008955727
328,PHD_PaMP_Post_and_LatHy_R,1163.0,967,0.20017322937976242
329,PR_p3Tg_L_R,1164.0,46,0.19572564441224802
330,PVG_R,1165.0,29,0.1988633465150307
331,BLA_R,,0,
